epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.449582,1.427451,0.022131,0.534540,0.511398,0.263695,0.001000,30,0.288517,0.001207,0.054494,0.711483,0.021130,4.667778,4.614899,4.503701,0.017706,0.029894
36,1.438911,1.417098,0.021814,0.535939,0.508698,0.312043,0.001000,30,0.286685,0.001200,0.053561,0.713315,0.017478,4.670635,4.609071,4.517087,0.018208,0.029465
37,1.428974,1.407242,0.021732,0.540238,0.518296,0.282728,0.001000,29,0.288067,0.001225,0.053194,0.711933,0.016329,4.662603,4.612465,4.499780,0.018611,0.029644
38,1.404750,1.383416,0.021334,0.547836,0.515597,0.287836,0.001000,30,0.278066,0.001199,0.052535,0.721934,0.008778,4.705400,4.624737,4.539746,0.018137,0.029495
39,1.390939,1.369704,0.021235,0.547736,0.513197,0.316777,0.001000,29,0.279383,0.001191,0.052119,0.720617,0.017205,4.703710,4.668477,4.552721,0.017809,0.029552
40,1.368140,1.346950,0.021191,0.561132,0.520396,0.318489,0.001000,28,0.284381,0.001181,0.051637,0.715619,0.019060,4.678605,4.661534,4.526100,0.017866,0.029361
41,1.363676,1.342895,0.020781,0.552634,0.524895,0.336269,0.001000,30,0.273978,0.001120,0.050969,0.726022,-0.000621,4.718142,4.607130,4.542121,0.017499,0.028533
42,1.340347,1.319615,0.020732,0.564731,0.516497,0.312819,0.001000,30,0.277647,0.001128,0.050558,0.722353,0.005480,4.710967,4.673861,4.540881,0.017115,0.028902
43,1.331424,1.310843,0.020582,0.561731,0.532394,0.350369,0.001000,29,0.275158,0.001101,0.050225,0.724842,0.009605,4.724148,4.697543,4.556993,0.016913,0.028550
44,1.310672,1.290193,0.020479,0.576527,0.525795,0.347687,0.001000,30,0.272622,0.001092,0.050052,0.727378,-0.006100,4.747832,4.626420,4.545087,0.017173,0.028232
45,1.296546,1.276208,0.020339,0.576027,0.530894,0.331103,0.001000,29,0.266776,0.001073,0.049975,0.733224,-0.007648,4.777025,4.634018,4.536949,0.017272,0.027827
46,1.282020,1.261733,0.020287,0.582625,0.529394,0.366202,0.001000,28,0.266072,0.001055,0.049851,0.733928,-0.008552,4.796568,4.683223,4.562878,0.017022,0.027670
47,1.271209,1.250763,0.020446,0.583425,0.528794,0.346829,0.001000,27,0.272811,0.001071,0.049930,0.727189,-0.006005,4.768898,4.713727,4.545414,0.017137,0.027872
48,1.265360,1.245087,0.020273,0.585524,0.529394,0.380799,0.001000,26,0.263326,0.001019,0.049987,0.736674,-0.010151,4.813321,4.664651,4.550165,0.017176,0.026908
49,1.235222,1.214837,0.020384,0.597821,0.528794,0.325988,0.001000,25,0.265192,0.001030,0.050234,0.734808,-0.010841,4.822991,4.706183,4.530342,0.016888,0.027293
50,1.234621,1.214338,0.020282,0.590823,0.529094,0.367004,0.001000,24,0.254841,0.001001,0.050585,0.745159,-0.008269,4.889927,4.732118,4.569313,0.016629,0.026911
51,1.207735,1.187223,0.020513,0.602519,0.531494,0.394116,0.001000,23,0.263567,0.001019,0.050770,0.736433,-0.008961,4.838335,4.726578,4.539751,0.016875,0.027097
52,1.209612,1.188901,0.020712,0.600920,0.526395,0.359066,0.001000,22,0.268661,0.001012,0.051094,0.731339,-0.022691,4.834641,4.678059,4.558269,0.017029,0.026879
53,1.209777,1.188948,0.020829,0.601719,0.531494,0.348119,0.001000,21,0.262657,0.000980,0.051886,0.737343,0.000761,4.863413,4.789163,4.539558,0.016348,0.026701
54,1.175997,1.155092,0.020905,0.608717,0.539892,0.408897,0.001000,20,0.257564,0.000994,0.052478,0.742436,-0.010104,4.906408,4.768166,4.570891,0.016802,0.026687
55,1.159097,1.137813,0.021284,0.615715,0.532993,0.412045,0.001000,30,0.265302,0.001009,0.053226,0.734698,-0.016965,4.881242,4.703910,4.563430,0.017560,0.026472
56,1.148239,1.126447,0.021792,0.627412,0.530894,0.337527,0.001000,29,0.274049,0.001011,0.054335,0.725951,-0.007748,4.843979,4.764191,4.547470,0.017336,0.026658
57,1.157459,1.135595,0.021863,0.615015,0.539892,0.381984,0.001000,28,0.259663,0.000982,0.055534,0.740337,-0.017107,4.931118,4.775029,4.605924,0.017162,0.026227
58,1.107055,1.084759,0.022295,0.638408,0.529694,0.423635,0.001000,27,0.266357,0.000998,0.056527,0.733643,-0.018249,4.905657,4.753935,4.579648,0.017516,0.026282
59,1.128132,1.105115,0.023017,0.633310,0.541692,0.397582,0.001000,26,0.278883,0.001006,0.058099,0.721117,-0.013853,4.848016,4.739359,4.545424,0.018189,0.025984
60,1.082738,1.059369,0.023369,0.642607,0.525495,0.375582,0.001000,30,0.275160,0.001021,0.059520,0.724840,-0.015836,4.881950,4.750811,4.577656,0.018544,0.026018
61,1.097734,1.073792,0.023942,0.638109,0.542891,0.375246,0.001000,29,0.274902,0.000997,0.061447,0.725098,-0.009263,4.890049,4.843767,4.578849,0.017916,0.026008
62,1.076861,1.052369,0.024491,0.638908,0.531194,0.431415,0.001000,30,0.275539,0.000957,0.063237,0.724461,-0.007897,4.894495,4.852494,4.555345,0.017672,0.025392
63,1.052184,1.026905,0.025279,0.659602,0.544091,0.408542,0.001000,29,0.287396,0.000995,0.065070,0.712604,-0.010925,4.844616,4.807168,4.526076,0.018496,0.025545
64,1.031356,1.005642,0.025715,0.664501,0.546191,0.376983,0.001000,30,0.283232,0.000979,0.066801,0.716768,-0.014043,4.876900,4.800891,4.578113,0.018285,0.025388
65,1.009541,0.983323,0.026218,0.662701,0.536893,0.422190,0.001000,30,0.281921,0.000933,0.068567,0.718079,-0.007735,4.875595,4.881450,4.569604,0.017374,0.025121
66,1.010851,0.983893,0.026958,0.673498,0.547690,0.420697,0.001000,29,0.287336,0.000895,0.070674,0.712664,-0.012375,4.842551,4.927665,4.509284,0.017094,0.024561
67,0.976641,0.949272,0.027370,0.681695,0.538392,0.437394,0.001000,30,0.284813,0.000893,0.072215,0.715187,-0.016502,4.865153,4.871590,4.515834,0.017530,0.024192
68,0.978572,0.950376,0.028196,0.681895,0.549490,0.432811,0.001000,29,0.295477,0.000903,0.074257,0.704523,-0.008475,4.828471,4.896004,4.513316,0.017753,0.024238
