dataset,train_seed,analysis_seed,receiver_i,neighbor_j,neighbor_k,edge_id_j,edge_id_k,alpha_j,alpha_k,norm_deltaV_j,norm_deltaV_k,label_i,S_exact_real,S_norm_real,S_second_real,Q_best_real,Q_text_sh,Q_visual_sh,Q_joint_sh,S_exact_sh,S_norm_sh,S_second_sh,Q_best_sh,receiver_correct_full
Grocery,42,12345,3051,3095,14263,14069,122889,0.3333333432674408,0.07392212748527527,2.894627094268799,0.6876720190048218,4,-0.034601032733917236,-0.031067071482539177,-0.04342752118946869,0.5413656830787659,-0.006591379642486572,-0.011708498001098633,-0.013498365879058838,0.004801511764526367,0.15099921822547913,0.004424229403283914,0.0,True
Grocery,42,12345,7097,7585,6443,53452,44049,0.048112522810697556,0.051847584545612335,0.5518279671669006,0.23491767048835754,9,2.064276486635208e-06,0.0022884695790708065,1.3366519106349601e-06,0.00045204395428299904,0.00013152509927749634,0.0002254820428788662,0.00035929703153669834,2.289889380335808e-06,0.003196766832843423,2.204933287605958e-06,0.00035929703153669834,True
Grocery,42,12345,7097,6443,7585,44049,53452,0.051847584545612335,0.048112522810697556,0.23491767048835754,0.5518279671669006,9,9.278999641537666e-06,0.020464889705181122,8.113849592925683e-06,0.0002313398290425539,7.491791620850563e-06,0.0003149381373077631,0.00032778503373265266,5.3551048040390015e-06,0.008235772140324116,1.8289065202341728e-06,0.00032778503373265266,True
Grocery,42,12345,4453,4359,4350,24323,24253,0.22360679507255554,0.28867512941360474,1.4188106060028076,1.9403570890426636,8,0.00104522705078125,0.0031168239656835794,0.0008981579922561211,0.16715240478515625,-0.003876030445098877,0.2646716833114624,0.26455849409103394,0.00376284122467041,0.0070583331398665905,0.004631519130972642,0.2646716833114624,True
Grocery,42,12345,4453,4350,4359,24253,24323,0.28867512941360474,0.22360679507255554,1.9403570890426636,1.4188106060028076,8,0.024477839469909668,0.04777177795767784,0.02531005959377841,0.24395668506622314,-0.046048104763031006,0.15619540214538574,0.12214982509613037,0.012002527713775635,0.03699992224574089,0.009648075073192874,0.15619540214538574,True
Grocery,42,12345,2478,15821,1087,135052,4594,0.14002801477909088,0.1666666716337204,0.9184258580207825,2.324892282485962,6,0.015765666961669922,0.11814499646425247,0.015563142698981135,0.02299356460571289,-0.06661486625671387,-1.1155660152435303,-1.1744048595428467,0.007776021957397461,0.003299698233604431,0.010604806031714865,0.0,False
Grocery,42,12345,2478,1087,15821,4594,135052,0.1666666716337204,0.14002801477909088,2.324892282485962,0.9184258580207825,6,-0.17911410331726074,-0.06932619214057922,-0.09175790761835334,0.0,-0.5005893707275391,-0.009127616882324219,-0.46183013916015625,0.04788684844970703,0.049289271235466,0.056251791509117105,0.0,False
Grocery,42,12345,10018,6330,10079,43312,79407,0.07715167850255966,0.13608276844024658,0.5007985830307007,0.8208034038543701,12,3.6765821278095245e-05,0.03846169635653496,4.245422750998642e-05,0.00010226201266050339,-5.553103983402252e-05,0.008091173134744167,0.008230200968682766,0.00019455887377262115,0.01188006903976202,0.00023815873932135482,0.008230200968682766,True
Grocery,42,12345,10018,10079,6330,79407,43312,0.13608276844024658,0.07715167850255966,0.8208034038543701,0.5007985830307007,12,-0.0015914058312773705,-0.058546971529722214,-0.002186415681017159,0.012795140035450459,0.002785800024867058,-0.0005917679518461227,0.002326234243810177,0.0001322021707892418,0.0231778621673584,0.000147864877810321,0.002785800024867058,True
Grocery,42,12345,13876,16037,15844,136242,135185,0.06085805967450142,0.06454972177743912,0.6227067708969116,0.29252830147743225,15,-0.0008549690246582031,-0.006547283381223679,-0.0009586379221258878,0.0648643970489502,0.045950889587402344,0.057257652282714844,0.10300827026367188,-0.0002002716064453125,-0.0009711700258776546,-0.00020622212936873802,0.10300827026367188,False
Grocery,42,12345,13876,15844,16037,135185,136242,0.06454972177743912,0.06085805967450142,0.29252830147743225,0.6227067708969116,15,-0.00017213821411132812,-0.0014238496078178287,-0.00016222477888369613,0.06036210060119629,0.0010395050048828125,0.016164779663085938,0.019297122955322266,0.0020928382873535156,0.057335805147886276,0.0022357278749012633,0.019297122955322266,False
Grocery,42,12345,14002,13451,14782,113953,127639,0.027086447924375534,0.059549130499362946,0.10370805114507675,0.3102489709854126,16,-3.098137676715851e-05,-0.0067962524481117725,-3.262673461613811e-05,0.0022638030350208282,0.0022683367133140564,0.005941018462181091,0.007822388783097267,-0.00038696639239788055,-0.024137496948242188,-0.0004389452958722911,0.007822388783097267,True
Grocery,42,12345,14002,14782,13451,127639,113953,0.059549130499362946,0.027086447924375534,0.3102489709854126,0.10370805114507675,16,1.605972647666931e-05,0.0014478284865617752,1.6590178528998363e-05,0.005538107827305794,-1.8928200006484985e-05,0.00035343319177627563,0.0003325231373310089,-1.9818544387817383e-06,-0.00281156157143414,-1.942751376781183e-06,0.00035343319177627563,True
Grocery,42,12345,14502,10145,14980,80314,130053,0.20412413775920868,0.07905694097280502,1.2914313077926636,0.418075829744339,16,-0.016614437103271484,-0.03215037286281586,-0.02595470727963023,0.0,-0.07365703582763672,0.016162395477294922,-0.05776548385620117,-0.000270843505859375,-0.0018351704347878695,-0.0003898743688230109,0.016162395477294922,False
Grocery,42,12345,14502,14980,10145,130053,80314,0.07905694097280502,0.20412413775920868,0.418075829744339,1.2914313077926636,16,-0.00018835067749023438,-0.0013588684378191829,-0.000251369427663458,0.01607990264892578,-0.05993986129760742,-0.199920654296875,-0.2693190574645996,-0.009458541870117188,-0.0178739745169878,-0.013841105279693473,0.0,False
Grocery,42,12345,15513,15784,8080,134914,57347,0.40824827551841736,0.0476190485060215,2.8794310092926025,0.43475547432899475,17,0.07407912611961365,0.17988012731075287,0.057023409074205,0.14275383949279785,-0.1582019329071045,-0.00938299298286438,-0.1782558262348175,-0.010670900344848633,-0.030854953452944756,-0.008955787186610355,0.0,True
Grocery,42,12345,15513,8080,15784,57347,134914,0.0476190485060215,0.40824827551841736,0.43475547432899475,2.8794310092926025,17,-0.0016673505306243896,-0.020639674738049507,-0.001506404428478509,0.0,-0.027800768613815308,0.21187111735343933,0.1890321969985962,0.004961848258972168,0.011574063450098038,0.001978957201856207,0.21187111735343933,True
Grocery,42,12345,8698,10685,6831,86362,46861,0.15811388194561005,0.1348399817943573,0.8698109984397888,1.4810597896575928,12,0.0048454999923706055,0.10077399760484695,0.004775892064825682,0.021618664264678955,0.019674651324748993,-0.03496915102005005,-0.008504986763000488,0.006789512932300568,0.10751610994338989,0.0029774028555365527,0.019674651324748993,True
Grocery,42,12345,8698,6831,10685,46861,86362,0.1348399817943573,0.15811388194561005,1.4810597896575928,0.8698109984397888,12,0.008651845157146454,0.1330825239419937,0.005715537061151424,0.011666767299175262,0.014566436409950256,-0.015453189611434937,0.00486542284488678,0.00575217604637146,0.1648893803358078,0.005742915677397466,0.014566436409950256,True
Grocery,42,12345,5991,5282,5701,34531,37723,0.1259881556034088,0.1178511381149292,0.9525372385978699,1.1401238441467285,8,0.01785433292388916,0.09023719280958176,0.01776493016023388,0.09000283479690552,-0.11289858818054199,0.3950536251068115,0.3157082796096802,0.033553242683410645,0.040736738592386246,0.03492451304403006,0.3950536251068115,True
Grocery,42,12345,5991,5701,5282,37723,34531,0.1178511381149292,0.1259881556034088,1.1401238441467285,0.9525372385978699,8,0.01650679111480713,0.01963440701365471,0.01942716158697161,0.41210031509399414,-0.0308840274810791,0.0999419093132019,0.07697337865829468,0.007915496826171875,0.03809202462434769,0.00779414210115199,0.0999419093132019,True
Grocery,42,12345,17,5970,3417,40398,15915,0.0302061028778553,0.0200160201638937,0.09417229890823364,0.11315220594406128,1,1.1920565157197416e-07,0.034383948892354965,6.432161049447412e-08,1.6688463801983744e-06,2.1456580725498497e-06,1.430435077054426e-06,3.2184871088247746e-06,-3.576060407795012e-07,-0.052553724497556686,-5.743687012300044e-08,3.2184871088247746e-06,True
Grocery,42,12345,17,3707,5970,17837,40398,0.15811388194561005,0.0302061028778553,1.4223016500473022,0.09417229890823364,1,-1.668555341893807e-06,-0.01627506874501705,-4.200315380236155e-06,5.0421807827660814e-05,4.291319783078507e-06,-1.5496370906475931e-06,3.3376927603967488e-06,5.960100679658353e-07,0.06486372649669647,5.788877869469166e-07,4.291319783078507e-06,True
Grocery,42,12345,17,3417,5970,15915,40398,0.0200160201638937,0.0302061028778553,0.11315220594406128,0.09417229890823364,1,-1.1920565157197416e-07,-0.05240122973918915,-1.5423713016953613e-08,1.192034687846899e-06,-1.1920565157197416e-07,-9.536270226817578e-07,-1.072832674253732e-06,0.0,0.0,2.8427239726883488e-08,0.0,True
Grocery,42,12345,11858,11575,11702,97125,98409,0.06984302401542664,0.11952286213636398,0.3979320228099823,0.7935751080513,13,-0.0005521047860383987,-0.03111983835697174,-0.0006694892435081994,0.008594566956162453,0.00466691330075264,0.010513488203287125,0.014464268460869789,-0.0007161330431699753,-0.024157220497727394,-0.0008684392028221882,0.014464268460869789,True
Grocery,42,12345,11858,11702,11575,98409,97125,0.11952286213636398,0.06984302401542664,0.7935751080513,0.3979320228099823,13,-0.0004205387085676193,-0.01482041459530592,-0.0005296270077099312,0.013977544382214546,0.00409960001707077,0.004431631416082382,0.00819128192961216,-0.00033994950354099274,-0.020328840240836143,-0.0004169623711257515,0.00819128192961216,True
Grocery,42,12345,15236,1782,5774,7587,38529,0.20412413775920868,0.15430335700511932,1.760399580001831,0.9335435032844543,17,0.0026632696390151978,0.09817007929086685,0.0026905176887976282,0.010119803249835968,0.02455151081085205,0.11500006169080734,0.12778303027153015,-0.011768542230129242,-0.044021766632795334,-0.01866378125248465,0.12778303027153015,True
Grocery,42,12345,15236,5774,1782,38529,7587,0.15430335700511932,0.20412413775920868,0.9335435032844543,1.760399580001831,17,-0.023812010884284973,-0.07207312434911728,-0.03653430346556333,0.15328741073608398,0.020270027220249176,-0.018206782639026642,0.008037097752094269,0.005973853170871735,0.1284315139055252,0.004954863912524286,0.020270027220249176,True
Grocery,42,12345,15236,16182,1782,136933,7587,0.40824827551841736,0.20412413775920868,2.903574228286743,1.760399580001831,17,-0.04813413321971893,-0.06622650474309921,-0.06350890019490785,0.3393382728099823,0.10109923779964447,-0.04878896474838257,0.08886630833148956,0.03655603528022766,0.15311138331890106,0.05036604038182957,0.10109923779964447,True
Grocery,42,12345,16261,16815,10423,140397,83635,0.1666666716337204,0.25,1.591601014137268,1.7896161079406738,19,0.00225955992937088,0.06930332630872726,0.0034438229413608443,0.015172172337770462,-0.001440705731511116,0.008864743635058403,0.008152457885444164,0.0007284199818968773,0.039463821798563004,0.0008033132480797745,0.008864743635058403,True
Grocery,42,12345,16261,10423,16815,83635,140397,0.25,0.1666666716337204,1.7896161079406738,1.591601014137268,19,0.0023113666102290154,0.13697010278701782,0.001916826158380269,0.007281797006726265,-0.008876597508788109,0.01122758723795414,0.008555133827030659,0.0062041450291872025,0.21647909283638,0.007025963082483182,0.01122758723795414,True
Grocery,42,12345,5653,4893,4901,30931,30972,0.3333333432674408,0.28867512941360474,1.0110855102539062,2.190394639968872,8,6.673784810118377e-06,0.05713288113474846,6.945645457719732e-06,5.5063923355191946e-05,-4.358519800007343e-05,0.0008514830260537565,0.0008446892607025802,3.679143264889717e-05,0.02114732749760151,5.777403531470912e-05,0.0008514830260537565,True
Grocery,42,12345,5653,4901,4893,30972,30931,0.28867512941360474,0.3333333432674408,2.190394639968872,1.0110855102539062,8,0.00016444455832242966,0.10200551897287369,0.0003186067258379955,0.000723829900380224,-4.362122854217887e-05,4.862918285652995e-05,1.8116479623131454e-05,1.3108525308780372e-05,0.11876150220632553,1.4902544883085855e-05,4.862918285652995e-05,True
Grocery,42,12345,7452,7351,6586,51479,45236,0.038778338581323624,0.04494665563106537,0.4238434135913849,0.49341121315956116,9,-0.00012464122846722603,-0.03454763442277908,-0.00015203563046061646,0.0017415783368051052,0.0006351135671138763,0.001568957231938839,0.0020365631207823753,-0.00016750767827033997,-0.03950053080916405,-0.00021082659387619738,0.0020365631207823753,True
Grocery,42,12345,7452,6586,7351,45236,51479,0.04494665563106537,0.038778338581323624,0.49341121315956116,0.4238434135913849,9,-0.00019099097698926926,-0.04307374730706215,-0.00024223625204083618,0.002121522556990385,0.000669409055262804,0.00128965824842453,0.0018187402747571468,-0.00014032702893018723,-0.03714499995112419,-0.00017215610533766987,0.0018187402747571468,True
Grocery,42,12345,15340,10636,10115,85964,79934,0.09128709137439728,0.05773502215743065,0.5970082879066467,0.4703395366668701,17,0.0032129287719726562,0.008657797239720821,0.002979302571771425,0.18715763092041016,0.09101152420043945,0.09905862808227539,0.19012737274169922,5.7220458984375e-05,0.0001505019172327593,0.00024404802327122974,0.19012737274169922,False
Grocery,42,12345,15340,10115,10636,79934,85964,0.05773502215743065,0.09128709137439728,0.4703395366668701,0.5970082879066467,17,-0.008423805236816406,-0.04076254740357399,-0.008753209887915253,0.10753965377807617,-0.03000807762145996,0.10453152656555176,0.06929373741149902,-0.0052297115325927734,-0.025656798854470253,-0.005262725289078915,0.10453152656555176,False
Grocery,42,12345,12867,12779,11000,107697,91223,0.125,0.07537783682346344,0.7110370397567749,0.6307282447814941,14,-0.0032573342323303223,-0.021828679367899895,-0.004204223086010046,0.07298266887664795,0.04411417245864868,-0.09416210651397705,-0.04518091678619385,0.0048670172691345215,0.02652944065630436,0.004621644929932056,0.04411417245864868,True
Grocery,42,12345,12867,11000,12779,91223,107697,0.07537783682346344,0.125,0.6307282447814941,0.7110370397567749,14,-0.019968479871749878,-0.060429446399211884,-0.0167130114258294,0.0,-0.10594320297241211,0.0206795334815979,-0.08519965410232544,6.401538848876953e-05,0.0003022125456482172,0.0010317846168263062,0.0206795334815979,True
Grocery,42,12345,16250,10598,15892,85571,135455,0.11396057903766632,0.37796449661254883,0.9254781603813171,4.009801864624023,19,-0.0001316070556640625,-0.010089143179357052,-0.00014735542562734072,0.006456403061747551,0.0030245929956436157,0.051884446293115616,0.05334968492388725,-0.0015593543648719788,-0.01440395973622799,-0.002356166037770671,0.05334968492388725,True
Grocery,42,12345,16250,15892,10598,135455,85571,0.37796449661254883,0.11396057903766632,4.009801864624023,0.9254781603813171,19,0.0015697740018367767,0.015843432396650314,0.005427521406095941,0.05021413788199425,0.0012573692947626114,0.004658108577132225,0.006116926670074463,0.00020144879817962646,0.016742175444960594,0.00027829500048993905,0.006116926670074463,True
Grocery,42,12345,4209,6308,4459,43165,26048,0.073323555290699,0.20412413775920868,0.23158720135688782,2.268615245819092,8,5.911476910114288e-05,0.044287171214818954,6.37887063688245e-05,0.0006378404796123505,-0.0006979275494813919,0.009612301364541054,0.010309256613254547,0.0013948827981948853,0.0676487386226654,0.0017746797639000254,0.010309256613254547,True
Grocery,42,12345,4209,4459,6308,26048,43165,0.20412413775920868,0.073323555290699,2.268615245819092,0.23158720135688782,8,0.003674769774079323,0.20037341117858887,0.004411612505013571,0.007687162607908249,0.00028228387236595154,-0.00031806156039237976,3.668665885925293e-05,7.246434688568115e-05,0.11375126987695694,9.53912328565998e-05,0.00028228387236595154,True
Grocery,42,12345,15747,16744,15646,139990,134371,0.40824827551841736,0.19245009124279022,1.4960312843322754,0.6928794384002686,17,0.07392525672912598,0.09084437042474747,0.054275185031754686,0.0,-0.1469285488128662,-0.0331873893737793,-0.1541767120361328,0.025939226150512695,0.07759436219930649,0.018124464366165174,0.0,False
Grocery,42,12345,15747,15646,16744,134371,139990,0.19245009124279022,0.40824827551841736,0.6928794384002686,1.4960312843322754,17,0.012656688690185547,0.043113503605127335,0.012497183186322144,0.14045500755310059,0.11401057243347168,-0.21410274505615234,-0.06099128723144531,0.03910088539123535,0.10048939287662506,0.041633745904453526,0.11401057243347168,False
Grocery,42,12345,2696,14908,11634,129196,97576,0.057166196405887604,0.0282729621976614,0.4446822702884674,0.23543617129325867,5,8.115172386169434e-05,0.00260416092351079,8.858155342613729e-05,0.0,-0.00016757845878601074,-0.004272662103176117,-0.0043796151876449585,6.062537431716919e-05,0.0068737296387553215,6.20268396762555e-05,0.0,True
Grocery,42,12345,2696,11634,14908,97576,129196,0.0282729621976614,0.057166196405887604,0.23543617129325867,0.4446822702884674,5,0.00022660940885543823,0.026195520535111427,0.0002197124164190394,0.003300309181213379,0.0029454827308654785,-0.015933915972709656,-0.012406997382640839,0.0005814358592033386,0.018584296107292175,0.0005400357889212945,0.0029454827308654785,True
Grocery,42,12345,14316,10080,13288,79466,112413,0.06622661650180817,0.1386750489473343,0.3151296377182007,1.1424115896224976,16,-0.0003840923309326172,-0.0018494345713406801,-0.0004584383629097251,0.0,-0.08025360107421875,-0.11902880668640137,-0.2022266387939453,-0.0029442310333251953,-0.007332913111895323,-0.0036374935035414085,0.0,False
Grocery,42,12345,14316,13288,10080,112413,79466,0.1386750489473343,0.06622661650180817,1.1424115896224976,0.3151296377182007,16,-0.002241373062133789,-0.009273223578929901,-0.0030491893290186117,0.052338361740112305,0.050167083740234375,-0.021148681640625,0.028948307037353516,-7.009506225585938e-05,-0.0006991044501774013,-9.511345306897792e-05,0.050167083740234375,False
Grocery,42,12345,6080,4371,5660,24712,37401,0.02787473425269127,0.1601281613111496,0.3333829641342163,2.095395088195801,7,1.7900951206684113e-05,0.004256784915924072,2.0109637659289446e-05,0.0020936820656061172,-0.0003756508231163025,0.02649199217557907,0.026476148515939713,0.00035980716347694397,0.0067450604401528835,0.0007830706840099436,0.02649199217557907,True
Grocery,42,12345,6080,5660,4371,37401,24712,0.1601281613111496,0.02787473425269127,2.095395088195801,0.3333829641342163,7,0.0003429427742958069,0.006426855456084013,0.0007707466085313027,0.02676834538578987,0.00027628522366285324,0.0021284930408000946,0.0023878682404756546,-1.6910023987293243e-05,-0.003528319764882326,-3.315842172208122e-05,0.0023878682404756546,True
Grocery,42,12345,14019,13791,13971,117702,119412,0.10846523195505142,0.0766965001821518,0.5613568425178528,0.6169372797012329,16,-6.606057286262512e-05,-0.003143617417663336,-0.00015485729704084374,0.010474059730768204,0.0112784244120121,0.009455502033233643,0.018935926258563995,-0.0017980001866817474,-0.04532408341765404,-0.002303718262929649,0.018935926258563995,True
Grocery,42,12345,14019,13971,13791,119412,117702,0.0766965001821518,0.10846523195505142,0.6169372797012329,0.5613568425178528,16,-0.00018575042486190796,-0.01014099083840847,-0.00023331556264331692,0.009065516293048859,0.0012544803321361542,0.0009597912430763245,0.00218205526471138,-3.221631050109863e-05,-0.007327990140765905,-5.4002474067951374e-05,0.00218205526471138,True
Grocery,42,12345,9580,7357,9863,51643,77295,0.25,0.25,1.8677167892456055,1.4534317255020142,12,0.07798874378204346,0.08332864940166473,0.06765987936764453,0.0,-0.19766926765441895,1.159975290298462,0.9417746067047119,-0.020531415939331055,-0.008928957395255566,-0.041173303840909586,1.159975290298462,False
Grocery,42,12345,9580,8033,7357,56970,51643,0.3535533845424652,0.25,2.525740385055542,1.8677167892456055,12,0.14145076274871826,0.13197001814842224,0.14343492436389946,0.0,-0.5260967016220093,-0.22235453128814697,-0.6588718891143799,0.08957934379577637,0.06365229189395905,0.0730459180975151,0.0,False
Grocery,42,12345,9580,9863,7357,77295,51643,0.25,0.25,1.4534317255020142,1.8677167892456055,12,-0.18872928619384766,-0.04571489244699478,-0.1472914935590819,1.969834566116333,0.461495041847229,-0.3129408359527588,0.3287198543548584,0.18016564846038818,0.16331841051578522,0.18975072255688802,0.461495041847229,False
Grocery,42,12345,14805,14679,14975,126851,130005,0.05270462855696678,0.05773502215743065,0.5371546149253845,0.48837077617645264,16,-9.429920464754105e-05,-0.019367802888154984,-0.00010655441346948285,0.0023872777819633484,0.00046381447464227676,-0.0012943241745233536,-0.0006974423304200172,0.00013306736946105957,0.05418954789638519,0.00011638014404136187,0.00046381447464227676,True
Grocery,42,12345,14805,14975,14679,130005,126851,0.05773502215743065,0.05270462855696678,0.48837077617645264,0.5371546149253845,16,0.0002464503049850464,0.09593336284160614,0.00022397313941804387,0.0008190935477614403,0.0012391908094286919,0.0018697436898946762,0.002935287542641163,-0.0001736469566822052,-0.02872936800122261,-0.00020398519812325397,0.002935287542641163,True
Grocery,42,12345,14805,13977,14975,119557,130005,0.024845201522111893,0.05773502215743065,0.11776109039783478,0.48837077617645264,16,-1.504458487033844e-05,-0.008005459792912006,-1.5829348124484074e-05,0.0009321179240942001,0.0002003740519285202,-0.001229146495461464,-0.0009608827531337738,6.788969039916992e-05,0.028400816023349762,5.817322818514489e-05,0.0002003740519285202,True
Grocery,42,12345,12939,10375,5783,83189,38629,0.17407765984535217,0.25819888710975647,1.9244210720062256,2.585031509399414,14,0.03676295280456543,0.02985120564699173,0.040738908207066604,0.0,-0.34064483642578125,-1.0738005638122559,-1.3386709690093994,0.0757744312286377,0.02752314880490303,0.09489945045561288,0.0,False
Grocery,42,12345,12939,5783,10375,38629,83189,0.25819888710975647,0.17407765984535217,2.585031509399414,1.9244210720062256,14,0.0639643669128418,0.027090221643447876,0.08499727878652985,0.0,-0.10750889778137207,-0.31665682792663574,-0.40326404571533203,0.02090167999267578,0.02526097185909748,0.020497025148974377,0.0,False
Grocery,42,12345,17047,15785,15718,134938,134627,0.06804138422012329,0.1259881556034088,0.7287212014198303,0.8565982580184937,18,-7.921084761619568e-05,-0.00836819689720869,-9.128044175290076e-05,0.00469323992729187,0.0005090106278657913,0.01115524023771286,0.011447897180914879,-0.00021635368466377258,-0.009361033327877522,-0.0002874229365734281,0.011447897180914879,True
Grocery,42,12345,17047,15718,15785,134627,134938,0.1259881556034088,0.06804138422012329,0.8565982580184937,0.7287212014198303,18,-0.00045144930481910706,-0.018505211919546127,-0.0006168187809149246,0.01197216659784317,0.0007451139390468597,0.00448465533554554,0.0050664860755205154,-0.00016328319907188416,-0.015858488157391548,-0.00019302239137885602,0.0050664860755205154,True
Grocery,42,12345,17038,15659,15576,134447,133962,0.06019292771816254,0.09622504562139511,0.3714849054813385,0.525200366973877,17,-0.002061106264591217,-0.03032100945711136,-0.002376488191318877,0.0329575315117836,0.013538241386413574,0.028361372649669647,0.03907724469900131,-0.002822369337081909,-0.03485402092337608,-0.003366870414388306,0.03907724469900131,True
Grocery,42,12345,17038,15576,15659,133962,134447,0.09622504562139511,0.06019292771816254,0.525200366973877,0.3714849054813385,17,-0.0019931569695472717,-0.028140820562839508,-0.0023904380141109016,0.034417398273944855,0.008194901049137115,0.021490320563316345,0.028375454246997833,-0.0013097673654556274,-0.02255859225988388,-0.0014981308038898617,0.028375454246997833,True
Grocery,42,12345,7812,6798,7340,46668,51374,0.0883883461356163,0.26726123690605164,0.4429551661014557,1.5739740133285522,9,1.9375234842300415e-05,0.0010955315083265305,2.193897885579242e-05,0.008852530270814896,0.0027101822197437286,-0.012830685824155807,-0.008857619017362595,0.0012628845870494843,0.051760755479335785,0.0009847430494060534,0.0027101822197437286,True
Grocery,42,12345,7812,7340,6798,51374,46668,0.26726123690605164,0.0883883461356163,1.5739740133285522,0.4429551661014557,9,0.006974630057811737,0.1595403105020523,0.00573367981995636,0.01837119832634926,0.025289010256528854,0.004842020571231842,0.030187848955392838,5.681812763214111e-05,0.0009419624111615121,-0.0006486340227483121,0.030187848955392838,True
Grocery,42,12345,6466,8985,16771,66770,140128,0.049690403044223785,0.04376881197094917,0.29623687267303467,0.30640894174575806,9,0.00045980513095855713,0.0402245968580246,0.00046202890143665206,0.005945369601249695,0.004845216870307922,0.0025627464056015015,0.008130088448524475,0.0007221251726150513,0.04647459834814072,0.0007329735461467284,0.008130088448524475,True
Grocery,42,12345,6466,16771,8985,140128,66770,0.04376881197094917,0.049690403044223785,0.30640894174575806,0.29623687267303467,9,0.00041110068559646606,0.04867497831583023,0.00042863859565334594,0.0028737708926200867,-0.004280015826225281,0.0005751773715019226,-0.0034421831369400024,0.0002626553177833557,0.03165518492460251,0.0002659999383659335,0.0005751773715019226,True
Grocery,42,12345,10707,9380,10410,71803,83444,0.048795003443956375,0.0629940778017044,0.4892943799495697,0.4036991596221924,12,-0.0002620592713356018,-0.015999721363186836,-0.00029354539453572276,0.008058460429310799,0.0015107430517673492,0.008486272767186165,0.00967426784336567,-0.00032274797558784485,-0.016407053917646408,-0.00036828962313929775,0.00967426784336567,True
Grocery,42,12345,10707,8968,9380,66646,71803,0.05006261542439461,0.048795003443956375,0.3028180003166199,0.4892943799495697,12,1.483038067817688e-05,0.006821901071816683,1.4599487794812044e-05,0.00041013583540916443,0.0005179122090339661,0.006701352074742317,0.0071263182908296585,-9.294599294662476e-05,-0.006479062605649233,-0.00010326688287905377,0.0071263182908296585,True
Grocery,42,12345,10707,10410,9380,83444,71803,0.0629940778017044,0.048795003443956375,0.4036991596221924,0.4892943799495697,12,0.00030634552240371704,0.019121840596199036,0.0003371536779842371,0.007857179269194603,-0.0013672932982444763,0.006360756233334541,0.005241230130195618,0.0002477671951055527,0.01910414546728134,0.0002673396771156255,0.006360756233334541,True
Grocery,42,12345,5646,6637,6070,45655,41475,0.0690065547823906,0.04794633015990257,0.6384416222572327,0.4817250072956085,8,-0.002225220203399658,-0.007634727284312248,-0.002266728865544493,0.0,-0.1225515604019165,0.029623746871948242,-0.09072041511535645,0.0022073984146118164,0.00908784382045269,0.0022559628466906163,0.029623746871948242,False
Grocery,42,12345,5646,6070,6637,41475,45655,0.04794633015990257,0.0690065547823906,0.4817250072956085,0.6384416222572327,8,0.0017301440238952637,0.008536416105926037,0.0017545005654425322,0.030101001262664795,-0.09857398271560669,-0.026824474334716797,-0.12729841470718384,-0.0018999576568603516,-0.007518722675740719,-0.0019324050283248705,0.0,False
Grocery,42,12345,6175,8382,7586,59597,53482,0.04536091908812523,0.03513642027974129,0.35945966839790344,0.2771272659301758,8,-0.0019266605377197266,-0.006405962631106377,-0.002067395845998212,0.0,-0.12844228744506836,0.0061342716217041016,-0.12129092216491699,0.0010170936584472656,0.003975079860538244,0.001029642905954867,0.0061342716217041016,False
Grocery,42,12345,6175,7586,8382,53482,59597,0.03513642027974129,0.04536091908812523,0.2771272659301758,0.35945966839790344,8,0.0014227628707885742,0.007569390814751387,0.0014149613469772865,0.005728602409362793,-0.0927281379699707,-0.025302767753601074,-0.11857271194458008,-0.0005418062210083008,-0.0022899319883435965,-0.0006363051427966079,0.0,False
Grocery,42,12345,7002,7210,7351,50368,51452,0.3535533845424652,0.0613139308989048,3.4685256481170654,0.6701552271842957,9,-0.0019799170549958944,-0.17183919250965118,-0.007258106842261781,0.004770995117723942,0.0003176265163347125,0.0002463721903041005,0.0004590778553392738,-0.00010492085129953921,-0.10255324840545654,-0.00017218158360538896,0.0004590778553392738,True
Grocery,42,12345,7002,7351,7210,51452,50368,0.0613139308989048,0.3535533845424652,0.6701552271842957,3.4685256481170654,9,-2.6205292670056224e-05,-0.055505529046058655,-3.51414677428507e-05,0.0002229525416623801,0.0005149252247065306,0.003038001712411642,0.003093297593295574,-0.00045962934382259846,-0.06915635615587234,-0.0013087461628164443,0.003093297593295574,True
Grocery,42,12345,16404,16435,15219,138312,131895,0.13608276844024658,0.08908708393573761,1.3480637073516846,0.6978430151939392,17,0.02091190218925476,0.1478145867586136,0.023587808280432963,0.06028097867965698,-0.05101567506790161,0.06016075611114502,0.021526485681533813,0.012381404638290405,0.0933016687631607,0.012416406515910158,0.06016075611114502,True
Grocery,42,12345,16404,15219,16435,131895,138312,0.08908708393573761,0.13608276844024658,0.6978430151939392,1.3480637073516846,17,0.011349648237228394,0.08486659824848175,0.011801992974705688,0.06119275093078613,-0.05510386824607849,0.06201452016830444,0.026089012622833252,0.0191783607006073,0.13392016291618347,0.022577860162469758,0.06201452016830444,True
Grocery,42,12345,12114,11174,11172,93142,93121,0.10540925711393356,0.10540925711393356,0.8073667287826538,1.270902156829834,13,-0.0068374574184417725,-0.018465206027030945,-0.007294418933550123,0.1817256212234497,0.04324573278427124,0.18616369366645813,0.22526022791862488,-0.004149198532104492,-0.009125743061304092,-0.0026423181709473945,0.22526022791862488,True
