epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.427073,1.405857,0.021215,0.536739,0.506599,0.314682,0.001000,28,0.342615,0.001402,0.047831,0.657385,-0.028769,4.434713,4.988998,5.051849,0.018061,0.032793
36,1.419204,1.398099,0.021105,0.536039,0.514097,0.312383,0.001000,27,0.340512,0.001434,0.047602,0.659488,-0.023545,4.472849,5.005447,5.001177,0.018028,0.033304
37,1.401219,1.380635,0.020584,0.539538,0.517397,0.341676,0.001000,26,0.327170,0.001313,0.046760,0.672830,-0.026731,4.476799,4.976856,5.043956,0.018418,0.031200
38,1.370381,1.349827,0.020554,0.554334,0.526995,0.339638,0.001000,30,0.332929,0.001343,0.046273,0.667071,-0.022772,4.450631,4.977664,5.007009,0.018402,0.031693
39,1.358554,1.338206,0.020348,0.553834,0.529994,0.338772,0.001000,30,0.326765,0.001319,0.045999,0.673235,-0.029290,4.484441,5.007571,5.023148,0.018150,0.031450
40,1.338977,1.319015,0.019962,0.558932,0.520996,0.376237,0.001000,30,0.315418,0.001243,0.045472,0.684582,-0.032309,4.502110,4.986489,5.042675,0.018170,0.030214
41,1.324475,1.304537,0.019938,0.566730,0.531794,0.354074,0.001000,29,0.318653,0.001268,0.045173,0.681347,-0.025215,4.492434,4.957120,5.017308,0.018408,0.030488
42,1.300405,1.280651,0.019754,0.568829,0.533293,0.364391,0.001000,30,0.312372,0.001248,0.044982,0.687628,-0.027680,4.529813,4.990461,5.050030,0.018018,0.030379
43,1.294983,1.275293,0.019690,0.573628,0.526695,0.397018,0.001000,30,0.310170,0.001214,0.044914,0.689830,-0.029635,4.526331,4.974793,5.053583,0.017991,0.029840
44,1.277040,1.257330,0.019710,0.579526,0.531194,0.365932,0.001000,29,0.312899,0.001203,0.044800,0.687101,-0.023823,4.516751,4.941540,5.031108,0.017798,0.029765
45,1.268643,1.249160,0.019483,0.586624,0.530594,0.397284,0.001000,28,0.301452,0.001139,0.044809,0.698548,-0.024972,4.574390,4.982307,5.049685,0.016865,0.029227
46,1.250826,1.231347,0.019479,0.587424,0.539592,0.386769,0.001000,27,0.299458,0.001112,0.044930,0.700542,-0.030649,4.574338,4.974837,5.006617,0.016667,0.028888
47,1.247305,1.227728,0.019578,0.586724,0.524295,0.395134,0.001000,30,0.301871,0.001090,0.045098,0.698129,-0.020968,4.561928,4.956326,5.030234,0.016483,0.028609
48,1.253619,1.234031,0.019589,0.592122,0.534793,0.368913,0.001000,29,0.296487,0.001067,0.045494,0.703513,-0.034535,4.607909,4.966037,5.009421,0.016126,0.028408
49,1.240968,1.221311,0.019657,0.592222,0.535993,0.422933,0.001000,28,0.293113,0.001039,0.045947,0.706887,-0.017334,4.614870,4.966549,5.011747,0.016261,0.027837
50,1.197315,1.177356,0.019959,0.608218,0.530294,0.396618,0.001000,27,0.300681,0.001100,0.046448,0.699319,-0.022381,4.623095,4.942316,5.002660,0.016800,0.028592
51,1.198633,1.178503,0.020131,0.606218,0.543191,0.408427,0.001000,26,0.296682,0.001061,0.047289,0.703318,-0.034377,4.652291,4.963929,5.023411,0.016902,0.027836
52,1.184052,1.163587,0.020464,0.609417,0.542891,0.434965,0.001000,30,0.300577,0.001082,0.048139,0.699423,-0.014758,4.641987,4.960515,4.992943,0.016976,0.028178
53,1.155142,1.134313,0.020830,0.625212,0.545891,0.418684,0.001000,29,0.302124,0.001075,0.049255,0.697876,-0.015254,4.650653,4.924627,4.962468,0.017275,0.027869
54,1.149128,1.127959,0.021169,0.620814,0.546791,0.432729,0.001000,30,0.300786,0.001045,0.050476,0.699214,-0.024299,4.677681,4.944021,4.983713,0.016901,0.027553
55,1.126623,1.104879,0.021745,0.637409,0.548590,0.426562,0.001000,30,0.311723,0.001058,0.051665,0.688277,-0.023350,4.623865,4.948745,4.955295,0.016982,0.027746
56,1.120197,1.098121,0.022076,0.636309,0.538992,0.433476,0.001000,30,0.309397,0.001029,0.052925,0.690603,-0.016978,4.634679,4.972996,4.931978,0.016778,0.027337
57,1.103054,1.080355,0.022700,0.641608,0.540792,0.432960,0.001000,29,0.316367,0.001022,0.054540,0.683633,-0.011471,4.620770,4.945466,4.905001,0.017028,0.027062
58,1.084918,1.061745,0.023173,0.648006,0.546491,0.424435,0.001000,28,0.316521,0.000990,0.056108,0.683479,-0.024232,4.618499,4.974133,4.891006,0.017052,0.026446
59,1.088496,1.064687,0.023809,0.637509,0.543191,0.429697,0.001000,27,0.315934,0.000984,0.058268,0.684066,-0.015215,4.645099,5.041245,4.895554,0.016419,0.026731
60,1.074641,1.050340,0.024301,0.644707,0.543191,0.431493,0.001000,26,0.317400,0.000944,0.059811,0.682600,-0.016175,4.616237,4.979065,4.839695,0.017120,0.025506
61,1.065591,1.040487,0.025104,0.647506,0.547391,0.428036,0.001000,25,0.321478,0.000958,0.062216,0.678522,-0.002009,4.641378,4.983794,4.838697,0.016878,0.025941
62,1.034085,1.008523,0.025562,0.660102,0.538392,0.436613,0.001000,24,0.315294,0.000941,0.064157,0.684706,-0.014324,4.665731,4.999345,4.825464,0.017422,0.025253
63,1.020398,0.993967,0.026431,0.671399,0.553689,0.427762,0.001000,23,0.321922,0.000952,0.066610,0.678078,-0.006764,4.647386,4.986157,4.817698,0.017400,0.025474
64,1.022729,0.995560,0.027169,0.661302,0.532094,0.439831,0.001000,30,0.317162,0.000895,0.069389,0.682838,-0.007416,4.676586,5.060724,4.816200,0.016300,0.025082
65,1.004369,0.976300,0.028069,0.679796,0.542591,0.399383,0.001000,29,0.326274,0.000904,0.071780,0.673726,-0.005862,4.631012,5.005830,4.757293,0.017066,0.024744
66,1.052689,1.024139,0.028550,0.644907,0.509298,0.439348,0.001000,28,0.312475,0.000833,0.074308,0.687525,-0.012137,4.689819,5.084262,4.811548,0.016494,0.023683
67,1.077699,1.047739,0.029960,0.640908,0.551590,0.434805,0.001000,27,0.334495,0.000898,0.077537,0.665505,-0.011242,4.616106,5.154484,4.762801,0.016158,0.025234
68,0.956201,0.925802,0.030399,0.688194,0.531494,0.429323,0.001000,26,0.329972,0.000877,0.079303,0.670028,-0.017275,4.618765,5.105871,4.779262,0.017249,0.024075
69,1.021885,0.990584,0.031301,0.660502,0.547990,0.436080,0.001000,25,0.334317,0.000907,0.082019,0.665683,-0.006056,4.605173,5.029454,4.792723,0.018466,0.023789
70,0.941840,0.909602,0.032238,0.701290,0.532394,0.441738,0.001000,24,0.340914,0.000915,0.084702,0.659086,-0.011429,4.586497,5.146317,4.762431,0.017273,0.024826
71,0.968358,0.935223,0.033135,0.689393,0.547391,0.442007,0.001000,23,0.348715,0.000932,0.087170,0.651285,-0.012773,4.572241,5.180122,4.771820,0.017062,0.025312
72,0.888274,0.855000,0.033274,0.719684,0.535993,0.432561,0.001000,22,0.348604,0.000926,0.087641,0.651396,-0.018270,4.562156,5.148256,4.771132,0.017896,0.024605
73,0.924218,0.890707,0.033511,0.697991,0.555489,0.436370,0.001000,21,0.347892,0.000911,0.088482,0.652108,-0.007786,4.548811,5.110014,4.771411,0.018418,0.023912
74,0.885629,0.851800,0.033829,0.719884,0.541692,0.449740,0.001000,30,0.350497,0.000906,0.089368,0.649503,-0.003012,4.525750,5.124191,4.734177,0.017992,0.024120
75,0.857385,0.823192,0.034194,0.731880,0.537792,0.446844,0.001000,29,0.358549,0.000901,0.090045,0.641451,-0.007525,4.505569,5.141235,4.708526,0.017303,0.024522
76,0.862108,0.827902,0.034206,0.724683,0.547391,0.452080,0.001000,28,0.351682,0.000861,0.090546,0.648318,-0.019068,4.535235,5.170313,4.695833,0.016833,0.024027
77,0.817811,0.783793,0.034018,0.750275,0.544991,0.464980,0.001000,27,0.347104,0.000833,0.090224,0.652896,-0.012781,4.542910,5.133229,4.671444,0.016940,0.023378
78,0.816356,0.782498,0.033858,0.746576,0.549190,0.439853,0.001000,26,0.347819,0.000821,0.089646,0.652181,-0.000807,4.509875,5.073463,4.637329,0.017354,0.022793
