epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.423337,1.398933,0.024404,0.537939,0.518896,0.313173,0.001000,30,0.398621,0.001642,0.054717,0.601379,-0.031270,4.255475,5.165050,4.534790,0.019816,0.035343
36,1.412413,1.388088,0.024325,0.543137,0.522196,0.317619,0.001000,29,0.396172,0.001572,0.054618,0.603828,-0.026581,4.249530,5.142380,4.520732,0.019567,0.034484
37,1.381820,1.357943,0.023877,0.551035,0.519196,0.303280,0.001000,30,0.385926,0.001502,0.053812,0.614074,-0.021584,4.277975,5.149185,4.537193,0.019270,0.033620
38,1.374027,1.350646,0.023381,0.553934,0.525795,0.311015,0.001000,29,0.374019,0.001438,0.052954,0.625981,-0.025208,4.319683,5.200731,4.572875,0.019014,0.032816
39,1.355551,1.332345,0.023206,0.560832,0.521596,0.344882,0.001000,30,0.372763,0.001407,0.052455,0.627237,-0.027961,4.332766,5.204348,4.562356,0.018731,0.032502
40,1.343262,1.320039,0.023223,0.564331,0.520996,0.316868,0.001000,29,0.375981,0.001411,0.052299,0.624019,-0.024934,4.314481,5.151486,4.526011,0.018878,0.032482
41,1.344057,1.321276,0.022782,0.562731,0.502699,0.340163,0.001000,28,0.358553,0.001322,0.051991,0.641447,-0.019855,4.395524,5.186382,4.557436,0.018778,0.031141
42,1.361085,1.338162,0.022923,0.552034,0.524595,0.322240,0.001000,27,0.361240,0.001400,0.052280,0.638760,-0.026519,4.387866,5.181657,4.590137,0.018905,0.032285
43,1.310952,1.288268,0.022683,0.567230,0.535993,0.350388,0.001000,26,0.352523,0.001306,0.052066,0.647477,-0.025580,4.445744,5.189604,4.568248,0.018971,0.030758
44,1.281113,1.258290,0.022823,0.579926,0.520096,0.373664,0.001000,30,0.361072,0.001351,0.051961,0.638928,-0.022119,4.420652,5.136763,4.546265,0.019319,0.031277
45,1.286939,1.263913,0.023025,0.582325,0.532693,0.342038,0.001000,29,0.368711,0.001416,0.052124,0.631289,-0.022859,4.393946,5.134480,4.560736,0.019666,0.032086
46,1.254405,1.231694,0.022712,0.588324,0.536293,0.338513,0.001000,28,0.350311,0.001331,0.052307,0.649689,-0.016107,4.490690,5.173650,4.589594,0.019699,0.030700
47,1.244566,1.221883,0.022683,0.590523,0.525795,0.378814,0.001000,30,0.346369,0.001315,0.052477,0.653631,-0.016910,4.521644,5.184880,4.590257,0.019617,0.030492
48,1.229629,1.206455,0.023174,0.600320,0.535093,0.384172,0.001000,29,0.363502,0.001366,0.052968,0.636498,-0.018790,4.462411,5.156774,4.549534,0.019821,0.031200
49,1.213048,1.189945,0.023103,0.606218,0.538392,0.353200,0.001000,28,0.355978,0.001305,0.053234,0.644022,-0.011388,4.509236,5.147097,4.535660,0.019678,0.030292
50,1.207638,1.184770,0.022868,0.601620,0.537493,0.361864,0.001000,30,0.342643,0.001242,0.053343,0.657357,-0.019450,4.576967,5.222702,4.566524,0.019446,0.029387
51,1.175852,1.152736,0.023116,0.614316,0.530294,0.398935,0.001000,29,0.346528,0.001254,0.053910,0.653472,-0.012018,4.580997,5.207239,4.554054,0.019523,0.029550
52,1.170369,1.147042,0.023327,0.623613,0.533593,0.390627,0.001000,28,0.348808,0.001240,0.054463,0.651192,-0.005990,4.564569,5.167093,4.534075,0.019501,0.029315
53,1.151370,1.127958,0.023412,0.623713,0.543491,0.386398,0.001000,27,0.345390,0.001175,0.054976,0.654610,-0.006549,4.594147,5.182136,4.525343,0.019575,0.028142
54,1.134123,1.110523,0.023599,0.629911,0.535393,0.380788,0.001000,30,0.342745,0.001165,0.055776,0.657255,-0.019560,4.615238,5.241358,4.542386,0.019239,0.028199
55,1.118304,1.094448,0.023856,0.637609,0.532693,0.407876,0.001000,29,0.342889,0.001161,0.056623,0.657111,-0.007357,4.622790,5.200979,4.533003,0.019358,0.028048
56,1.107773,1.083699,0.024074,0.641807,0.541092,0.390403,0.001000,28,0.344284,0.001125,0.057256,0.655716,-0.008566,4.606135,5.217109,4.518904,0.019199,0.027509
57,1.087972,1.063697,0.024275,0.645506,0.541392,0.405018,0.001000,27,0.339368,0.001087,0.058255,0.660632,-0.014608,4.655116,5.224864,4.509126,0.018707,0.027145
