epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
1,3.139321,3.017491,0.121829,0.046686,0.329334,0.024774,0.001000,30,0.815620,0.000068,0.351721,0.184380,-0.048680,3.319829,4.431358,4.255852,0.005333,0.006311
2,2.598878,2.485334,0.113545,0.329301,0.329334,0.024791,0.001000,30,0.546492,0.000037,0.342048,0.453508,-0.051588,4.158554,4.936952,5.288284,0.003722,0.004859
3,2.501048,2.393858,0.107190,0.313606,0.329334,0.024774,0.001000,29,0.420210,0.000027,0.329284,0.579790,-0.081692,4.638667,5.267209,5.546705,0.002908,0.004255
4,2.396185,2.302813,0.093371,0.329701,0.329334,0.024774,0.001000,28,0.361656,0.000027,0.287127,0.638344,-0.098758,4.825200,5.468105,5.584763,0.002581,0.004518
5,2.365931,2.289243,0.076688,0.329301,0.329334,0.024774,0.001000,27,0.305772,0.000041,0.235240,0.694228,-0.107374,4.991882,5.615711,5.529183,0.002562,0.005850
6,2.324439,2.262909,0.061530,0.329701,0.363227,0.053102,0.001000,26,0.263553,0.000081,0.187529,0.736447,-0.118078,5.143568,5.736118,5.384575,0.002732,0.008571
7,2.271031,2.219765,0.051266,0.357193,0.391122,0.064504,0.001000,30,0.244273,0.000191,0.154594,0.755727,-0.125722,5.235516,5.808771,5.162146,0.003195,0.013462
8,2.217684,2.171154,0.046530,0.390283,0.388422,0.062761,0.001000,30,0.252435,0.000445,0.138255,0.747565,-0.116277,5.240273,5.816278,4.934530,0.003845,0.020731
9,2.170539,2.125676,0.044863,0.388983,0.389022,0.062943,0.001000,29,0.290493,0.000854,0.130148,0.709507,-0.078861,5.148382,5.757296,4.870388,0.004802,0.028829
10,2.127556,2.083530,0.044026,0.390683,0.389622,0.063028,0.001000,28,0.343646,0.001339,0.123798,0.656354,-0.042144,4.999689,5.631425,4.909538,0.005996,0.036100
11,2.093216,2.049968,0.043248,0.390983,0.393521,0.069161,0.001000,27,0.391234,0.001744,0.118021,0.608766,-0.019786,4.849185,5.461818,4.885919,0.007461,0.041095
12,2.054603,2.012172,0.042431,0.396681,0.419916,0.099480,0.001000,30,0.420349,0.001955,0.113349,0.579651,-0.006710,4.720190,5.280497,4.797204,0.009310,0.043219
13,2.028267,1.986678,0.041589,0.418974,0.424415,0.098214,0.001000,30,0.429588,0.002015,0.109923,0.570412,0.006378,4.635845,5.123594,4.725160,0.011127,0.043486
14,1.987703,1.947886,0.039817,0.424973,0.428914,0.101864,0.001000,30,0.411820,0.001935,0.105205,0.588180,0.009470,4.673647,5.038035,4.747524,0.012507,0.042173
15,1.955434,1.917311,0.038123,0.430571,0.422316,0.109359,0.001000,30,0.397658,0.002014,0.100499,0.602342,0.019123,4.691234,4.930047,4.719590,0.013712,0.042727
16,1.931710,1.895286,0.036423,0.432170,0.443611,0.121212,0.001000,29,0.391510,0.002230,0.095237,0.608490,0.028559,4.679203,4.803322,4.699521,0.015312,0.044668
17,1.900188,1.865170,0.035018,0.445666,0.446911,0.128965,0.001000,30,0.386723,0.002144,0.090874,0.613277,0.026135,4.686101,4.732604,4.732599,0.016639,0.043212
18,1.867299,1.834022,0.033277,0.454664,0.443011,0.125951,0.001000,30,0.376633,0.002214,0.085742,0.623367,0.041600,4.692051,4.659504,4.731034,0.017696,0.043602
19,1.835633,1.803552,0.032081,0.458662,0.450210,0.123024,0.001000,29,0.369126,0.002273,0.082252,0.630874,0.060954,4.697018,4.602480,4.761775,0.018953,0.043750
20,1.805159,1.774057,0.031102,0.459762,0.440312,0.129953,0.001000,30,0.365212,0.002182,0.079254,0.634788,0.064077,4.706463,4.622890,4.797326,0.019521,0.042442
21,1.789420,1.759253,0.030167,0.455863,0.456809,0.125478,0.001000,29,0.369049,0.002237,0.075880,0.630951,0.055672,4.687587,4.638434,4.846213,0.020241,0.042745
22,1.777481,1.748229,0.029252,0.462261,0.463107,0.162716,0.001000,30,0.354592,0.001996,0.073799,0.645408,0.068138,4.742895,4.674640,4.847814,0.020575,0.039651
23,1.735473,1.706873,0.028600,0.471958,0.468206,0.175599,0.001000,30,0.361587,0.002132,0.071155,0.638413,0.062551,4.725222,4.662236,4.845245,0.020800,0.041222
24,1.709362,1.681609,0.027753,0.477457,0.473305,0.174206,0.001000,30,0.360366,0.002070,0.068415,0.639634,0.056446,4.722746,4.709257,4.851736,0.020777,0.040480
25,1.699230,1.672380,0.026850,0.479956,0.474205,0.195057,0.001000,30,0.349653,0.001954,0.066123,0.650347,0.051724,4.742494,4.768235,4.839980,0.021297,0.038737
26,1.660322,1.634132,0.026191,0.485154,0.475405,0.197304,0.001000,30,0.348212,0.002020,0.064021,0.651788,0.047934,4.736561,4.780042,4.839592,0.021708,0.039355
27,1.638343,1.612791,0.025552,0.492652,0.483203,0.204186,0.001000,30,0.343674,0.001955,0.062195,0.656326,0.042064,4.736366,4.801905,4.818130,0.021843,0.038437
28,1.623677,1.598830,0.024847,0.493152,0.489202,0.228283,0.001000,30,0.335131,0.001855,0.060421,0.664869,0.034230,4.741359,4.835271,4.791331,0.022006,0.037020
29,1.597247,1.572763,0.024484,0.500150,0.492202,0.238690,0.001000,30,0.336744,0.001866,0.059101,0.663256,0.027531,4.708970,4.838386,4.781513,0.022065,0.037136
30,1.570509,1.546351,0.024158,0.506548,0.488302,0.230006,0.001000,30,0.335162,0.001807,0.058122,0.664838,0.024154,4.699723,4.858741,4.755781,0.021487,0.036679
31,1.556240,1.532441,0.023799,0.505648,0.500900,0.251890,0.001000,29,0.327606,0.001688,0.057434,0.672394,0.022628,4.716820,4.894408,4.726274,0.020553,0.035581
32,1.532442,1.508950,0.023492,0.509347,0.501800,0.268242,0.001000,30,0.326033,0.001673,0.056516,0.673967,0.019988,4.715410,4.896751,4.719579,0.020144,0.035600
33,1.512938,1.489705,0.023233,0.520944,0.501200,0.272514,0.001000,30,0.327352,0.001606,0.055566,0.672648,0.014989,4.694429,4.883004,4.703532,0.019379,0.035082
34,1.495970,1.473129,0.022841,0.523143,0.502999,0.290232,0.001000,29,0.321998,0.001505,0.054620,0.678002,0.015712,4.703880,4.883673,4.675441,0.018637,0.034031
35,1.485556,1.463099,0.022458,0.525042,0.511998,0.278691,0.001000,30,0.318732,0.001523,0.053559,0.681268,0.019654,4.710981,4.885334,4.673882,0.018429,0.034400
36,1.470579,1.448524,0.022055,0.522343,0.506599,0.301973,0.001000,30,0.309705,0.001433,0.052821,0.690295,0.018220,4.754501,4.919157,4.669828,0.018256,0.033164
37,1.456259,1.434435,0.021825,0.530841,0.510798,0.290031,0.001000,29,0.314405,0.001498,0.051739,0.685595,0.015865,4.728738,4.890326,4.678329,0.018495,0.034003
38,1.437803,1.416450,0.021352,0.532140,0.516497,0.314979,0.001000,28,0.304655,0.001406,0.050817,0.695345,0.023955,4.772486,4.895974,4.655020,0.018567,0.032570
39,1.408147,1.387000,0.021147,0.542937,0.516197,0.319720,0.001000,30,0.306295,0.001451,0.050022,0.693705,0.020379,4.771370,4.853610,4.655985,0.019276,0.032852
40,1.395802,1.374870,0.020932,0.551335,0.521896,0.313009,0.001000,29,0.303670,0.001441,0.049482,0.696330,0.013565,4.799100,4.850852,4.660244,0.019497,0.032564
41,1.382243,1.361671,0.020572,0.545336,0.520096,0.334458,0.001000,30,0.296349,0.001374,0.048769,0.703651,0.018468,4.838581,4.870986,4.641047,0.019374,0.031607
42,1.374578,1.354082,0.020496,0.553734,0.526995,0.326459,0.001000,29,0.298952,0.001381,0.048345,0.701048,0.014215,4.820414,4.840715,4.630260,0.019168,0.031844
43,1.355261,1.335128,0.020134,0.552134,0.529694,0.336611,0.001000,30,0.288801,0.001293,0.047816,0.711199,0.009854,4.866628,4.878008,4.636882,0.018496,0.030844
44,1.329446,1.309409,0.020037,0.566930,0.527295,0.336065,0.001000,30,0.289102,0.001289,0.047474,0.710898,0.010535,4.870650,4.870948,4.641141,0.018179,0.030963
45,1.312999,1.293080,0.019919,0.568729,0.528794,0.334124,0.001000,29,0.286882,0.001253,0.047231,0.713118,0.012153,4.887376,4.849994,4.634102,0.018051,0.030456
46,1.298169,1.278488,0.019681,0.569029,0.525495,0.368436,0.001000,28,0.280876,0.001199,0.046838,0.719124,0.003862,4.909828,4.859064,4.637572,0.017677,0.029770
47,1.285173,1.265459,0.019714,0.573628,0.527295,0.348715,0.001000,27,0.281511,0.001203,0.046904,0.718489,-0.001395,4.913770,4.843995,4.634319,0.017705,0.029825
48,1.276270,1.256797,0.019473,0.576627,0.526395,0.383866,0.001000,26,0.271997,0.001127,0.046738,0.728003,0.004232,4.959348,4.857491,4.632438,0.017508,0.028641
49,1.256490,1.236914,0.019576,0.590023,0.534193,0.372508,0.001000,25,0.277605,0.001161,0.046708,0.722395,-0.005113,4.940096,4.838949,4.653327,0.017654,0.029135
50,1.243775,1.224350,0.019424,0.586024,0.527295,0.400087,0.001000,30,0.268389,0.001085,0.046819,0.731611,0.000811,4.983484,4.852835,4.640378,0.017318,0.028021
51,1.229253,1.209844,0.019409,0.596221,0.532094,0.374651,0.001000,29,0.268929,0.001104,0.046731,0.731071,0.006842,4.989586,4.846675,4.643012,0.017693,0.028126
52,1.236310,1.216702,0.019608,0.588723,0.532094,0.381809,0.001000,28,0.271190,0.001055,0.047247,0.728810,-0.012387,4.977563,4.881762,4.661366,0.016900,0.027736
53,1.201049,1.181557,0.019491,0.598221,0.526995,0.421339,0.001000,27,0.266874,0.001068,0.047144,0.733126,0.007701,5.018104,4.895401,4.658187,0.017473,0.027610
54,1.192838,1.173000,0.019839,0.608218,0.533593,0.347733,0.001000,26,0.274736,0.001085,0.047777,0.725264,-0.000130,4.996706,4.891308,4.650700,0.017546,0.027875
55,1.198615,1.178669,0.019946,0.592722,0.533893,0.420343,0.001000,25,0.267577,0.001036,0.048615,0.732423,-0.008723,5.030777,5.003590,4.706233,0.016550,0.027598
56,1.163315,1.143061,0.020254,0.615115,0.533293,0.417467,0.001000,24,0.277055,0.001114,0.049007,0.722945,-0.000337,5.020451,5.009635,4.665475,0.017789,0.028241
57,1.157975,1.137494,0.020481,0.622013,0.538092,0.384231,0.001000,23,0.275817,0.001067,0.049848,0.724183,0.008401,5.035965,5.012800,4.634772,0.018280,0.027076
58,1.151574,1.130696,0.020877,0.617515,0.547391,0.417839,0.001000,30,0.280356,0.001076,0.050865,0.719644,-0.003067,5.020543,5.069335,4.695514,0.017413,0.027806
59,1.105306,1.084057,0.021250,0.639308,0.530894,0.420800,0.001000,30,0.283170,0.001087,0.051918,0.716830,-0.003331,5.030655,5.085470,4.659170,0.018252,0.027450
60,1.123859,1.102136,0.021723,0.632010,0.544691,0.421618,0.001000,29,0.285848,0.001083,0.053318,0.714152,0.004135,5.036483,5.074907,4.615845,0.019086,0.026810
61,1.085956,1.063923,0.022034,0.644807,0.541392,0.408938,0.001000,28,0.284679,0.001066,0.054432,0.715321,0.000196,5.038016,5.090292,4.640352,0.018465,0.026923
62,1.094918,1.072235,0.022683,0.632910,0.549790,0.435400,0.001000,27,0.289258,0.001021,0.056292,0.710742,-0.007551,5.019838,5.107590,4.652085,0.017729,0.026593
63,1.045135,1.021950,0.023185,0.656603,0.542891,0.431345,0.001000,30,0.292261,0.001038,0.057764,0.707739,-0.003677,5.017464,5.110874,4.622320,0.018549,0.026349
64,1.057045,1.033332,0.023714,0.655203,0.549190,0.439220,0.001000,29,0.290025,0.001029,0.059676,0.709975,0.004085,5.035438,5.129582,4.594346,0.019034,0.025819
65,1.021345,0.996849,0.024495,0.668499,0.543191,0.401551,0.001000,28,0.299456,0.001012,0.061653,0.700544,-0.009372,4.993918,5.130478,4.620978,0.018416,0.025946
66,1.031537,1.006564,0.024973,0.652104,0.517097,0.437144,0.001000,27,0.294508,0.000961,0.063577,0.705492,-0.000916,5.005995,5.170776,4.648654,0.017869,0.025325
67,1.068169,1.042360,0.025809,0.646806,0.521296,0.375567,0.001000,26,0.302138,0.001009,0.065853,0.697862,-0.013934,5.001737,5.150955,4.648574,0.018438,0.025872
68,1.121192,1.094895,0.026297,0.615415,0.538992,0.447193,0.001000,25,0.293593,0.000919,0.068054,0.706407,0.009062,5.027995,5.223452,4.586798,0.018661,0.023890
69,0.985755,0.958490,0.027265,0.683795,0.519796,0.432406,0.001000,24,0.311739,0.001051,0.070065,0.688261,0.003928,4.967343,5.162619,4.616785,0.019639,0.025795
70,1.027362,0.999247,0.028115,0.658702,0.541692,0.426900,0.001000,23,0.311386,0.001068,0.072922,0.688614,-0.014527,5.002953,5.167433,4.678347,0.019551,0.026187
71,0.971613,0.942833,0.028780,0.679396,0.545291,0.418058,0.001000,22,0.318181,0.001027,0.074687,0.681819,0.000407,4.947500,5.153181,4.656672,0.018694,0.026031
72,0.962416,0.933324,0.029092,0.670399,0.532693,0.444179,0.001000,21,0.310057,0.000997,0.076269,0.689943,0.007563,4.986829,5.183138,4.608271,0.018743,0.025419
73,0.948590,0.918759,0.029832,0.697591,0.541992,0.457905,0.001000,20,0.317340,0.001062,0.078248,0.682660,0.006877,4.996743,5.201386,4.571614,0.020028,0.025699
74,0.932458,0.902098,0.030360,0.700490,0.540192,0.434088,0.001000,19,0.323401,0.001081,0.079605,0.676599,-0.002718,4.977458,5.217209,4.584352,0.020228,0.025922
75,0.923521,0.892797,0.030725,0.700790,0.545591,0.413250,0.001000,18,0.329953,0.001056,0.080383,0.670047,-0.001869,4.934913,5.249851,4.606219,0.019029,0.026347
76,0.928958,0.898366,0.030591,0.686094,0.541692,0.456396,0.001000,17,0.314738,0.000969,0.080956,0.685262,-0.003456,4.994871,5.303098,4.585876,0.018114,0.025316
77,0.886295,0.855109,0.031187,0.720184,0.548590,0.463522,0.001000,16,0.329640,0.000997,0.081946,0.670360,0.000951,4.922856,5.311430,4.533455,0.018670,0.025460
78,0.866117,0.834885,0.031232,0.729181,0.550990,0.449363,0.001000,15,0.319979,0.000993,0.082742,0.680021,-0.004658,4.988017,5.350741,4.513655,0.019469,0.024780
79,0.842547,0.811290,0.031257,0.735879,0.550390,0.441200,0.001000,30,0.316342,0.000981,0.083069,0.683658,-0.004550,5.001400,5.336731,4.519118,0.019422,0.024582
80,0.820240,0.788846,0.031394,0.744077,0.549790,0.431534,0.001000,29,0.318957,0.000964,0.083349,0.681043,-0.001671,4.970622,5.299891,4.528228,0.018992,0.024569
81,0.823792,0.792221,0.031571,0.735079,0.550990,0.453169,0.001000,28,0.314567,0.000923,0.084235,0.685433,-0.007701,4.995780,5.314213,4.515498,0.018848,0.023830
82,0.789033,0.757255,0.031778,0.755673,0.535093,0.439874,0.001000,27,0.316320,0.000945,0.084806,0.683680,-0.001062,4.990790,5.341303,4.506153,0.019539,0.023727
83,0.802797,0.770531,0.032266,0.752674,0.532693,0.410279,0.001000,26,0.321180,0.000913,0.086110,0.678820,0.004846,4.975098,5.344378,4.476111,0.019536,0.023051
84,0.809496,0.777374,0.032122,0.739178,0.544691,0.456539,0.001000,25,0.306906,0.000878,0.086583,0.693094,0.009242,5.034948,5.387369,4.484431,0.019684,0.022140
85,0.776794,0.743839,0.032955,0.763571,0.548890,0.454918,0.001000,24,0.330197,0.000860,0.087807,0.669803,-0.007739,4.947264,5.405869,4.459601,0.018858,0.022457
86,0.725011,0.692094,0.032918,0.778366,0.537792,0.430745,0.001000,23,0.320331,0.000845,0.088342,0.679669,-0.007240,4.978775,5.407922,4.452502,0.018714,0.022248
87,0.755986,0.722892,0.033094,0.759772,0.543791,0.446043,0.001000,22,0.314055,0.000837,0.089349,0.685945,-0.006463,5.010660,5.422877,4.450695,0.019157,0.021679
88,0.710690,0.676856,0.033834,0.786864,0.545891,0.454033,0.001000,21,0.335472,0.000854,0.090385,0.664528,-0.004506,4.927931,5.427354,4.426213,0.019379,0.021866
89,0.703196,0.669153,0.034043,0.784465,0.541992,0.458298,0.001000,20,0.327881,0.000860,0.091589,0.672119,-0.008195,4.979579,5.462936,4.409258,0.019961,0.021488
90,0.691703,0.657830,0.033874,0.786864,0.545891,0.444452,0.001000,19,0.320207,0.000861,0.091536,0.679793,-0.008202,5.002671,5.467297,4.392775,0.020461,0.021033
91,0.651258,0.617351,0.033907,0.798760,0.543191,0.440555,0.001000,18,0.322467,0.000803,0.091499,0.677533,-0.007146,4.973793,5.461976,4.378333,0.019426,0.020625
92,0.658392,0.624128,0.034264,0.796961,0.544391,0.460667,0.001000,17,0.321961,0.000797,0.092724,0.678039,-0.012812,5.000118,5.502238,4.365357,0.019320,0.020572
93,0.630574,0.596030,0.034543,0.817355,0.537193,0.433692,0.001000,16,0.329061,0.000811,0.093180,0.670939,-0.013346,4.972575,5.501326,4.333714,0.019850,0.020410
94,0.612692,0.578245,0.034447,0.819354,0.540192,0.441790,0.001000,15,0.316704,0.000786,0.093683,0.683296,-0.006707,5.008601,5.465095,4.327190,0.019804,0.019853
95,0.584846,0.550220,0.034626,0.831051,0.541392,0.452787,0.001000,14,0.319663,0.000794,0.094083,0.680337,0.001911,4.992707,5.446665,4.315428,0.019986,0.019871
96,0.573699,0.538603,0.035096,0.837849,0.544091,0.437200,0.001000,13,0.327492,0.000804,0.095127,0.672508,-0.005454,4.969511,5.464091,4.315031,0.020074,0.020014
97,0.556844,0.521707,0.035138,0.840048,0.541392,0.450464,0.001000,12,0.320206,0.000775,0.095753,0.679794,-0.006520,4.991447,5.477402,4.312303,0.019583,0.019799
98,0.533038,0.497943,0.035096,0.850545,0.532693,0.446622,0.001000,11,0.314412,0.000743,0.096000,0.685588,-0.007190,5.015472,5.439701,4.279719,0.019435,0.019103
99,0.544961,0.509894,0.035067,0.846446,0.526395,0.397550,0.001000,10,0.308589,0.000727,0.096292,0.691411,0.005539,5.038485,5.434895,4.281575,0.019317,0.018824
100,0.594184,0.559061,0.035123,0.813356,0.514697,0.443961,0.001000,9,0.302376,0.000665,0.096896,0.697624,-0.015147,5.071568,5.479458,4.290107,0.018034,0.018442
101,0.628009,0.592337,0.035672,0.811357,0.538992,0.451515,0.001000,8,0.319992,0.000735,0.097549,0.680008,0.011196,4.980223,5.422607,4.280506,0.019386,0.018943
102,0.521520,0.485754,0.035767,0.852244,0.511998,0.411756,0.001000,7,0.323161,0.000757,0.097653,0.676839,0.002179,4.983920,5.380527,4.282202,0.019994,0.018909
103,0.582774,0.546721,0.036053,0.811157,0.532993,0.391217,0.001000,6,0.323780,0.000774,0.098565,0.676220,-0.010119,4.991070,5.392258,4.321637,0.019793,0.019547
104,0.599597,0.563549,0.036049,0.787364,0.494601,0.442754,0.001000,5,0.323046,0.000782,0.098600,0.676954,0.001614,4.990917,5.360943,4.335816,0.020457,0.019070
105,0.664712,0.627354,0.037357,0.795261,0.536293,0.429621,0.001000,4,0.369431,0.000928,0.099865,0.630569,0.005780,4.822984,5.325025,4.295894,0.022766,0.020230
106,0.499565,0.462703,0.036862,0.856243,0.538392,0.391349,0.001000,3,0.352751,0.000888,0.099327,0.647249,0.003371,4.906573,5.378521,4.290822,0.022463,0.019582
107,0.542409,0.504972,0.037438,0.826752,0.524295,0.412384,0.001000,2,0.362320,0.000805,0.100611,0.637680,0.001043,4.839907,5.431222,4.323734,0.020161,0.019956
108,0.522749,0.485133,0.037616,0.843347,0.535993,0.456761,0.001000,1,0.369213,0.000824,0.100746,0.630787,-0.005163,4.806780,5.469355,4.324585,0.020115,0.020470
