epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.422129,1.398211,0.023918,0.538738,0.526995,0.311680,0.001000,29,0.375639,0.001442,0.054636,0.624361,-0.018035,4.291239,4.792514,4.600759,0.017184,0.033861
36,1.394777,1.371272,0.023505,0.547236,0.522496,0.312870,0.001000,30,0.373311,0.001414,0.053415,0.626689,-0.031896,4.301462,4.836946,4.596509,0.016981,0.033550
37,1.383391,1.360074,0.023317,0.551834,0.525795,0.321398,0.001000,29,0.374741,0.001381,0.052695,0.625259,-0.033468,4.293352,4.841835,4.577258,0.016808,0.033147
38,1.361839,1.339027,0.022812,0.558732,0.524295,0.338216,0.001000,28,0.357799,0.001316,0.052143,0.642201,-0.025750,4.352223,4.813266,4.618995,0.016610,0.032247
39,1.350342,1.327626,0.022717,0.560332,0.526695,0.340759,0.001000,27,0.357840,0.001300,0.051823,0.642160,-0.026433,4.352778,4.788805,4.616935,0.016351,0.032141
40,1.326289,1.303658,0.022631,0.570129,0.531494,0.335618,0.001000,26,0.355869,0.001252,0.051670,0.644131,-0.031720,4.369997,4.793695,4.596745,0.016361,0.031380
41,1.315522,1.293109,0.022413,0.570529,0.529994,0.349436,0.001000,30,0.345967,0.001224,0.051605,0.654033,-0.035075,4.419161,4.790358,4.612647,0.016122,0.031050
42,1.299476,1.277200,0.022276,0.573328,0.526995,0.349227,0.001000,29,0.345789,0.001217,0.051159,0.654211,-0.029758,4.416680,4.750040,4.616164,0.016225,0.030875
43,1.283205,1.260998,0.022207,0.580226,0.529694,0.362402,0.001000,28,0.342952,0.001150,0.051122,0.657048,-0.019464,4.429449,4.715820,4.595319,0.016336,0.029711
44,1.260761,1.238599,0.022162,0.589823,0.535393,0.348766,0.001000,27,0.340040,0.001150,0.051166,0.659960,-0.030598,4.456377,4.744596,4.599741,0.016267,0.029754
45,1.258901,1.236866,0.022035,0.585924,0.522795,0.375365,0.001000,30,0.335447,0.001123,0.051051,0.664553,-0.028187,4.492102,4.751604,4.593462,0.016217,0.029324
46,1.249084,1.226917,0.022167,0.593122,0.536593,0.346844,0.001000,29,0.336489,0.001085,0.051420,0.663511,-0.019909,4.479449,4.722964,4.591372,0.016215,0.028666
47,1.245048,1.223017,0.022031,0.590323,0.519496,0.384361,0.001000,30,0.328378,0.001064,0.051509,0.671622,-0.010607,4.544315,4.755534,4.594713,0.016173,0.028320
48,1.256228,1.233667,0.022562,0.587124,0.531194,0.336563,0.001000,29,0.343390,0.001167,0.052275,0.656610,-0.033523,4.500754,4.806089,4.618103,0.016181,0.030092
49,1.217810,1.195509,0.022301,0.591223,0.520396,0.388829,0.001000,28,0.325076,0.001045,0.052630,0.674924,-0.018823,4.605017,4.796872,4.606307,0.016419,0.027853
50,1.228270,1.205439,0.022830,0.597221,0.529094,0.361723,0.001000,27,0.340846,0.001100,0.053341,0.659154,-0.000551,4.557299,4.745196,4.572089,0.017205,0.028351
51,1.187134,1.164024,0.023110,0.613616,0.535093,0.364021,0.001000,26,0.339100,0.001164,0.054387,0.660900,-0.032304,4.587165,4.861700,4.651336,0.017098,0.029521
52,1.185882,1.162418,0.023465,0.613116,0.532693,0.381007,0.001000,25,0.338067,0.001178,0.055639,0.661933,-0.022805,4.630110,4.852075,4.644342,0.017564,0.029489
53,1.141781,1.118083,0.023698,0.628012,0.532693,0.418159,0.001000,24,0.343940,0.001174,0.056026,0.656060,-0.014284,4.612638,4.874389,4.615441,0.018616,0.028765
54,1.152524,1.128392,0.024131,0.629711,0.538992,0.401709,0.001000,23,0.344247,0.001137,0.057450,0.655753,-0.010926,4.605284,4.872431,4.598721,0.018771,0.028008
55,1.112722,1.088341,0.024381,0.640908,0.540792,0.394156,0.001000,30,0.342658,0.001137,0.058387,0.657342,-0.017330,4.640817,4.904009,4.608250,0.018420,0.028239
56,1.114555,1.089545,0.025010,0.635109,0.536293,0.399253,0.001000,30,0.353447,0.001184,0.059764,0.646553,-0.027912,4.614501,5.005190,4.625927,0.018275,0.029157
57,1.090538,1.065182,0.025356,0.640908,0.533293,0.412167,0.001000,29,0.351071,0.001165,0.061075,0.648929,-0.023372,4.620369,5.026174,4.624910,0.018427,0.028736
58,1.067618,1.041968,0.025651,0.659102,0.536293,0.425807,0.001000,28,0.346137,0.001095,0.062390,0.653863,-0.004181,4.642868,4.964711,4.584891,0.018666,0.027330
59,1.060712,1.034465,0.026247,0.657103,0.543491,0.410552,0.001000,27,0.351411,0.001062,0.064029,0.648589,-0.012818,4.621490,5.002766,4.559628,0.018477,0.026845
60,1.037798,1.011149,0.026649,0.661302,0.533593,0.410424,0.001000,30,0.351366,0.001064,0.065370,0.648634,-0.022236,4.632780,5.042004,4.571104,0.018214,0.027054
61,1.039649,1.012395,0.027254,0.663101,0.537493,0.404095,0.001000,29,0.354265,0.001076,0.067194,0.645735,-0.011130,4.625757,5.009962,4.573303,0.018439,0.027135
62,1.007197,0.979470,0.027727,0.671998,0.539592,0.431952,0.001000,28,0.351017,0.001027,0.068987,0.648983,-0.017429,4.633628,5.064023,4.562593,0.018250,0.026334
63,0.987004,0.958598,0.028406,0.687494,0.532394,0.408002,0.001000,27,0.359267,0.001002,0.070703,0.640733,-0.016852,4.596484,5.046811,4.521123,0.018193,0.025901
64,0.979485,0.950773,0.028712,0.683995,0.537493,0.438272,0.001000,26,0.349934,0.000933,0.072346,0.650066,-0.012100,4.637661,5.047266,4.514493,0.018059,0.024642
65,0.953475,0.923981,0.029494,0.700190,0.542591,0.380307,0.001000,25,0.361693,0.000951,0.074170,0.638307,-0.014485,4.581140,5.076298,4.502027,0.018041,0.025013
66,0.961890,0.932078,0.029813,0.683795,0.525795,0.426843,0.001000,24,0.348496,0.000904,0.076113,0.651504,-0.023055,4.667506,5.131299,4.510502,0.017525,0.024430
67,0.948423,0.917777,0.030645,0.700290,0.540192,0.401006,0.001000,23,0.364540,0.000925,0.077817,0.635460,-0.020254,4.579394,5.114701,4.490816,0.017662,0.024752
68,0.939633,0.908908,0.030724,0.689993,0.521596,0.428479,0.001000,22,0.344683,0.000844,0.079407,0.655317,-0.020753,4.672607,5.130660,4.484486,0.017415,0.023248
69,0.934197,0.902631,0.031565,0.704089,0.535693,0.428088,0.001000,21,0.359364,0.000873,0.081231,0.640636,-0.005462,4.619563,5.078221,4.428246,0.018019,0.023411
70,0.906210,0.874383,0.031827,0.711087,0.545291,0.402025,0.001000,20,0.352960,0.000854,0.082530,0.647040,-0.024701,4.638967,5.160624,4.453768,0.017455,0.023430
71,0.881096,0.848793,0.032303,0.715585,0.540792,0.440897,0.001000,30,0.353109,0.000886,0.084105,0.646891,-0.017739,4.668152,5.131981,4.452091,0.017901,0.023783
72,0.873618,0.840689,0.032929,0.720284,0.530594,0.420036,0.001000,29,0.367952,0.000915,0.085203,0.632048,-0.015740,4.604848,5.142217,4.438916,0.017894,0.024385
73,0.863630,0.830643,0.032987,0.721683,0.546491,0.433159,0.001000,28,0.357605,0.000814,0.086090,0.642395,-0.019028,4.630506,5.177870,4.433353,0.017182,0.022778
74,0.821089,0.788029,0.033061,0.745676,0.534793,0.436643,0.001000,30,0.356382,0.000810,0.086416,0.643618,-0.015556,4.642397,5.156377,4.417086,0.017151,0.022721
75,0.812910,0.779308,0.033602,0.749175,0.536893,0.412342,0.001000,29,0.368991,0.000830,0.087380,0.631009,-0.015591,4.609417,5.181640,4.393997,0.017469,0.022906
76,0.798188,0.764527,0.033660,0.749675,0.536293,0.427023,0.001000,28,0.363434,0.000771,0.087947,0.636566,-0.030489,4.644240,5.238768,4.386422,0.016699,0.022190
77,0.775490,0.742022,0.033468,0.757473,0.523995,0.438886,0.001000,27,0.357645,0.000746,0.087693,0.642355,-0.030200,4.659166,5.221571,4.384463,0.016502,0.021754
78,0.761135,0.727397,0.033739,0.769269,0.549490,0.425514,0.001000,26,0.371055,0.000775,0.087700,0.628945,-0.015245,4.601506,5.181647,4.365089,0.017642,0.021526
79,0.743382,0.709797,0.033586,0.764471,0.526995,0.443168,0.001000,30,0.364266,0.000746,0.087643,0.635734,-0.032336,4.639793,5.222789,4.366050,0.017244,0.021170
80,0.742905,0.709334,0.033572,0.771668,0.539592,0.394207,0.001000,29,0.370258,0.000733,0.087197,0.629742,-0.025372,4.588876,5.199526,4.341601,0.017175,0.020937
81,0.739210,0.705835,0.033375,0.761472,0.542292,0.455646,0.001000,28,0.356574,0.000709,0.087455,0.643426,-0.021875,4.677188,5.234241,4.330793,0.017220,0.020304
82,0.732703,0.698739,0.033965,0.781466,0.540192,0.426137,0.001000,27,0.382378,0.000739,0.087699,0.617622,-0.029089,4.539763,5.269663,4.331494,0.016922,0.021275
83,0.667249,0.633857,0.033392,0.798760,0.525195,0.426420,0.001000,26,0.364237,0.000712,0.087002,0.635763,-0.018384,4.625358,5.245580,4.334837,0.017106,0.020476
84,0.672263,0.638899,0.033364,0.795761,0.539292,0.442557,0.001000,25,0.363497,0.000691,0.086958,0.636503,-0.018352,4.629198,5.292083,4.317153,0.017130,0.019947
85,0.651178,0.617439,0.033739,0.804159,0.545291,0.437576,0.001000,24,0.374349,0.000680,0.087484,0.625651,-0.032981,4.568611,5.315922,4.298959,0.016589,0.020129
86,0.630273,0.596380,0.033893,0.808158,0.520396,0.427674,0.001000,23,0.372187,0.000687,0.088142,0.627813,-0.030698,4.601003,5.333079,4.298841,0.016962,0.019987
87,0.631012,0.597032,0.033980,0.811157,0.523395,0.417808,0.001000,22,0.370427,0.000681,0.088548,0.629573,-0.007507,4.610520,5.288009,4.261293,0.017436,0.019416
88,0.655624,0.621655,0.033969,0.789563,0.514997,0.446014,0.001000,21,0.363526,0.000636,0.088973,0.636474,-0.022185,4.612139,5.353825,4.301569,0.016453,0.019115
89,0.614446,0.580035,0.034411,0.821554,0.537792,0.415290,0.001000,20,0.387144,0.000696,0.088870,0.612856,-0.013572,4.514575,5.293877,4.268134,0.017615,0.019635
90,0.591933,0.557326,0.034607,0.821953,0.543791,0.427027,0.001000,19,0.376329,0.000699,0.090244,0.623671,-0.021049,4.581016,5.366199,4.284647,0.017994,0.019367
91,0.558943,0.524291,0.034652,0.831551,0.502400,0.445300,0.001000,18,0.373889,0.000655,0.090558,0.626111,-0.033497,4.573309,5.363852,4.254729,0.017260,0.018888
92,0.623171,0.588181,0.034991,0.819154,0.529694,0.377154,0.001000,17,0.388184,0.000653,0.090734,0.611816,-0.014488,4.483879,5.327536,4.220454,0.017491,0.018636
93,0.593009,0.558236,0.034772,0.803559,0.529094,0.415800,0.001000,16,0.368903,0.000641,0.091293,0.631097,-0.028194,4.615957,5.360809,4.261227,0.017198,0.018593
94,0.560364,0.525178,0.035186,0.834650,0.520396,0.437253,0.001000,15,0.386131,0.000708,0.091520,0.613869,-0.021278,4.553026,5.375994,4.280587,0.018392,0.019234
95,0.542906,0.507319,0.035588,0.841947,0.538392,0.434960,0.001000,14,0.402067,0.000712,0.091798,0.597933,-0.032246,4.473250,5.341654,4.245005,0.018413,0.019314
96,0.504710,0.469343,0.035367,0.855143,0.511698,0.416903,0.001000,13,0.381744,0.000643,0.092418,0.618256,-0.037988,4.552258,5.319172,4.207954,0.017711,0.018161
97,0.519769,0.484486,0.035283,0.852344,0.524295,0.435778,0.001000,12,0.373958,0.000644,0.092659,0.626042,-0.023314,4.586394,5.311816,4.208797,0.018232,0.017644
98,0.474024,0.438502,0.035522,0.873438,0.534793,0.432973,0.001000,11,0.388187,0.000665,0.092504,0.611813,-0.030095,4.528232,5.296129,4.214184,0.018059,0.018410
99,0.459044,0.423170,0.035874,0.873538,0.523995,0.410993,0.001000,10,0.394425,0.000672,0.093263,0.605575,-0.041052,4.500282,5.353627,4.239264,0.017461,0.019165
100,0.455177,0.419299,0.035878,0.869939,0.523095,0.436031,0.001000,9,0.389283,0.000657,0.093618,0.610717,-0.026776,4.508178,5.376054,4.223811,0.017818,0.018432
101,0.424361,0.388823,0.035538,0.887234,0.536293,0.432730,0.001000,8,0.381085,0.000640,0.093031,0.618915,-0.013629,4.525026,5.333389,4.180756,0.018042,0.017729
102,0.414253,0.378728,0.035524,0.890733,0.535093,0.433925,0.001000,7,0.381844,0.000618,0.092938,0.618156,-0.018467,4.512220,5.332645,4.170236,0.017528,0.017617
103,0.386948,0.351372,0.035576,0.904029,0.525495,0.433112,0.001000,6,0.384140,0.000616,0.092956,0.615860,-0.019412,4.501597,5.345447,4.155285,0.017448,0.017663
104,0.382861,0.347282,0.035579,0.903829,0.534193,0.419398,0.001000,5,0.385093,0.000628,0.092902,0.614907,-0.025782,4.501533,5.374915,4.156535,0.017749,0.017686
105,0.363435,0.327879,0.035556,0.908028,0.531194,0.426333,0.001000,4,0.384733,0.000624,0.092849,0.615267,-0.038358,4.509606,5.418928,4.177493,0.017528,0.017789
106,0.354458,0.318910,0.035549,0.911327,0.524595,0.429306,0.001000,3,0.386707,0.000624,0.092694,0.613293,-0.040197,4.503507,5.407351,4.169163,0.017573,0.017744
107,0.334379,0.299081,0.035298,0.916925,0.528194,0.434306,0.001000,2,0.382196,0.000609,0.092160,0.617804,-0.034291,4.517093,5.381738,4.149330,0.017835,0.017056
108,0.320228,0.285223,0.035005,0.925422,0.521596,0.427509,0.001000,1,0.374682,0.000583,0.091686,0.625318,-0.028203,4.540254,5.401152,4.127074,0.017571,0.016560
