epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.414562,1.393095,0.021467,0.541538,0.520696,0.307229,0.001000,30,0.353069,0.001455,0.047971,0.646931,-0.020367,4.421617,5.234894,4.917574,0.019908,0.032540
36,1.396477,1.375498,0.020979,0.544837,0.517397,0.332790,0.001000,30,0.340296,0.001396,0.047199,0.659704,-0.017127,4.470635,5.254808,4.924269,0.019731,0.031734
37,1.379850,1.359152,0.020698,0.549735,0.526695,0.341506,0.001000,29,0.334222,0.001348,0.046666,0.665778,-0.016950,4.478000,5.236814,4.902656,0.019874,0.030877
38,1.363939,1.343513,0.020426,0.553934,0.526995,0.339208,0.001000,30,0.330573,0.001313,0.046006,0.669427,-0.018791,4.481848,5.249452,4.904461,0.019605,0.030471
39,1.348144,1.328008,0.020136,0.558432,0.524595,0.356026,0.001000,30,0.322876,0.001254,0.045554,0.677124,-0.025310,4.504079,5.257363,4.912664,0.019469,0.029580
40,1.331354,1.311428,0.019926,0.563731,0.526995,0.325656,0.001000,29,0.317216,0.001228,0.045232,0.682784,-0.020214,4.517451,5.243867,4.878330,0.019372,0.029200
41,1.333920,1.314259,0.019661,0.555033,0.506899,0.375978,0.001000,28,0.305364,0.001158,0.045141,0.694636,-0.019741,4.561321,5.273033,4.934104,0.019080,0.028174
42,1.358654,1.338908,0.019746,0.552634,0.518596,0.319707,0.001000,27,0.312782,0.001214,0.044928,0.687218,-0.019110,4.561862,5.248899,4.864240,0.019281,0.029027
43,1.358020,1.338515,0.019505,0.547836,0.525195,0.352121,0.001000,26,0.299302,0.001117,0.045025,0.700698,-0.023407,4.571720,5.272432,4.967326,0.019174,0.027368
44,1.280722,1.261173,0.019549,0.577627,0.517696,0.412902,0.001000,25,0.304510,0.001200,0.044823,0.695490,-0.023831,4.603015,5.295432,4.941079,0.019066,0.028925
45,1.306452,1.286606,0.019847,0.571229,0.535693,0.363290,0.001000,24,0.312080,0.001252,0.045309,0.687920,-0.017068,4.568127,5.250419,4.898739,0.019786,0.029338
46,1.258268,1.238499,0.019769,0.584525,0.536893,0.360224,0.001000,30,0.306199,0.001214,0.045443,0.693801,-0.023758,4.594216,5.289263,4.968749,0.019575,0.028828
47,1.264116,1.244146,0.019971,0.578426,0.538692,0.419483,0.001000,30,0.308377,0.001211,0.045970,0.691623,-0.025188,4.599811,5.313287,4.993758,0.019408,0.028889
48,1.233267,1.212939,0.020328,0.599320,0.533593,0.420961,0.001000,30,0.318402,0.001289,0.046490,0.681598,-0.017891,4.575185,5.284818,4.949141,0.019669,0.030035
