epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
63,1.114702,1.114702,0.000000,0.612816,0.547391,0.454481,0.001000,29,,,,,,,,,,
64,1.094835,1.094835,0.000000,0.620314,0.545591,0.452032,0.001000,30,,,,,,,,,,
65,1.078465,1.078465,0.000000,0.627912,0.544691,0.430886,0.001000,29,,,,,,,,,,
66,1.068396,1.068396,0.000000,0.625612,0.532094,0.453143,0.001000,28,,,,,,,,,,
67,1.080037,1.080037,0.000000,0.623513,0.535693,0.418016,0.001000,27,,,,,,,,,,
68,1.080055,1.080055,0.000000,0.621214,0.540192,0.439789,0.001000,26,,,,,,,,,,
69,1.024565,1.024565,0.000000,0.644807,0.534493,0.467977,0.001000,25,,,,,,,,,,
70,1.036166,1.036166,0.000000,0.642007,0.548290,0.441692,0.001000,24,,,,,,,,,,
71,1.012067,1.012067,0.000000,0.647906,0.553389,0.443168,0.001000,30,,,,,,,,,,
72,0.990046,0.990046,0.000000,0.649605,0.535393,0.469791,0.001000,30,,,,,,,,,,
73,0.997238,0.997238,0.000000,0.652404,0.548590,0.459560,0.001000,29,,,,,,,,,,
74,0.959845,0.959845,0.000000,0.672398,0.554289,0.439844,0.001000,28,,,,,,,,,,
75,0.962984,0.962984,0.000000,0.661602,0.551890,0.457782,0.001000,30,,,,,,,,,,
76,0.928292,0.928292,0.000000,0.680696,0.544991,0.478609,0.001000,29,,,,,,,,,,
77,0.925530,0.925530,0.000000,0.683495,0.553689,0.461359,0.001000,28,,,,,,,,,,
78,0.896193,0.896193,0.000000,0.690893,0.551290,0.445602,0.001000,27,,,,,,,,,,
79,0.885550,0.885550,0.000000,0.690593,0.554589,0.483311,0.001000,26,,,,,,,,,,
80,0.877127,0.877127,0.000000,0.700190,0.553389,0.471447,0.001000,30,,,,,,,,,,
81,0.858255,0.858255,0.000000,0.704889,0.553389,0.464741,0.001000,29,,,,,,,,,,
82,0.853331,0.853331,0.000000,0.706088,0.556989,0.469090,0.001000,28,,,,,,,,,,
83,0.837798,0.837798,0.000000,0.712986,0.555189,0.484007,0.001000,30,,,,,,,,,,
84,0.831869,0.831869,0.000000,0.717885,0.545591,0.440974,0.001000,29,,,,,,,,,,
85,0.828291,0.828291,0.000000,0.709887,0.556989,0.481833,0.001000,28,,,,,,,,,,
86,0.790798,0.790798,0.000000,0.734080,0.556689,0.476285,0.001000,27,,,,,,,,,,
87,0.778478,0.778478,0.000000,0.736279,0.549190,0.449579,0.001000,26,,,,,,,,,,
88,0.768475,0.768475,0.000000,0.735579,0.562088,0.480608,0.001000,25,,,,,,,,,,
89,0.748282,0.748282,0.000000,0.749375,0.554589,0.491144,0.001000,30,,,,,,,,,,
90,0.740634,0.740634,0.000000,0.757173,0.556989,0.462523,0.001000,29,,,,,,,,,,
91,0.712634,0.712634,0.000000,0.758173,0.552190,0.455001,0.001000,28,,,,,,,,,,
92,0.703035,0.703035,0.000000,0.762571,0.558488,0.487510,0.001000,27,,,,,,,,,,
93,0.690033,0.690033,0.000000,0.775667,0.556689,0.486850,0.001000,26,,,,,,,,,,
94,0.670418,0.670418,0.000000,0.782065,0.552490,0.457231,0.001000,25,,,,,,,,,,
95,0.655784,0.655784,0.000000,0.779866,0.556389,0.478976,0.001000,24,,,,,,,,,,
96,0.638287,0.638287,0.000000,0.795661,0.560288,0.470546,0.001000,23,,,,,,,,,,
97,0.625015,0.625015,0.000000,0.796461,0.543191,0.475869,0.001000,22,,,,,,,,,,
98,0.623757,0.623757,0.000000,0.804459,0.556089,0.450545,0.001000,21,,,,,,,,,,
99,0.620881,0.620881,0.000000,0.786964,0.531794,0.479131,0.001000,20,,,,,,,,,,
100,0.642825,0.642825,0.000000,0.789163,0.546791,0.428582,0.001000,19,,,,,,,,,,
101,0.678303,0.678303,0.000000,0.767870,0.547391,0.481862,0.001000,18,,,,,,,,,,
102,0.611571,0.611571,0.000000,0.804559,0.523395,0.439258,0.001000,17,,,,,,,,,,
103,0.650150,0.650150,0.000000,0.782865,0.539292,0.452258,0.001000,16,,,,,,,,,,
104,0.643271,0.643271,0.000000,0.779566,0.543491,0.421097,0.001000,15,,,,,,,,,,
105,0.604733,0.604733,0.000000,0.778566,0.532693,0.477866,0.001000,14,,,,,,,,,,
106,0.606327,0.606327,0.000000,0.810857,0.547990,0.474995,0.001000,13,,,,,,,,,,
107,0.532866,0.532866,0.000000,0.838348,0.541992,0.420981,0.001000,12,,,,,,,,,,
108,0.572753,0.572753,0.000000,0.804359,0.545591,0.429567,0.001000,11,,,,,,,,,,
109,0.521634,0.521634,0.000000,0.830951,0.544391,0.470991,0.001000,10,,,,,,,,,,
110,0.507010,0.507010,0.000000,0.853344,0.542591,0.486191,0.001000,9,,,,,,,,,,
111,0.534287,0.534287,0.000000,0.841648,0.542891,0.421592,0.001000,8,,,,,,,,,,
112,0.500405,0.500405,0.000000,0.830851,0.544391,0.452887,0.001000,7,,,,,,,,,,
113,0.478352,0.478352,0.000000,0.860742,0.547690,0.452733,0.001000,6,,,,,,,,,,
114,0.454027,0.454027,0.000000,0.871439,0.555189,0.452977,0.001000,5,,,,,,,,,,
115,0.445103,0.445103,0.000000,0.866640,0.558188,0.480036,0.001000,4,,,,,,,,,,
116,0.418126,0.418126,0.000000,0.889533,0.550090,0.463637,0.001000,3,,,,,,,,,,
117,0.411671,0.411671,0.000000,0.892832,0.553389,0.455792,0.001000,2,,,,,,,,,,
118,0.379962,0.379962,0.000000,0.905628,0.552490,0.461420,0.001000,1,,,,,,,,,,
