epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
70,0.944055,0.916260,0.027794,0.699090,0.536293,0.433208,0.001000,27,0.324950,0.001038,0.070950,0.675050,-0.003452,4.858405,5.593946,4.396676,0.020542,0.024820
71,0.927332,0.899087,0.028246,0.699690,0.534493,0.439749,0.001000,26,0.321422,0.000970,0.072693,0.678578,-0.000284,4.870051,5.702543,4.392366,0.019513,0.024285
72,0.927912,0.899219,0.028693,0.702989,0.528194,0.389349,0.001000,25,0.330869,0.000988,0.073552,0.669131,-0.019423,4.815814,5.640594,4.385175,0.020132,0.024147
73,0.934585,0.905354,0.029231,0.691792,0.541392,0.455575,0.001000,24,0.331875,0.000940,0.075279,0.668125,-0.006502,4.808730,5.727057,4.372959,0.019396,0.023751
74,0.896649,0.867406,0.029244,0.718185,0.550090,0.463729,0.001000,23,0.326634,0.000991,0.075671,0.673366,-0.023265,4.845945,5.622147,4.384935,0.020840,0.023598
75,0.856015,0.826474,0.029541,0.729881,0.540492,0.435135,0.001000,30,0.329522,0.000981,0.076469,0.670478,-0.005433,4.820703,5.660885,4.363934,0.020585,0.023600
76,0.868688,0.838770,0.029918,0.713886,0.532993,0.448870,0.001000,29,0.334576,0.000954,0.077388,0.665424,-0.004699,4.797149,5.690639,4.337840,0.020348,0.023233
77,0.851557,0.821280,0.030277,0.729181,0.544991,0.440504,0.001000,28,0.349324,0.000978,0.077601,0.650676,-0.019561,4.708535,5.656707,4.359517,0.020862,0.023294
78,0.815728,0.785409,0.030320,0.744977,0.541392,0.447921,0.001000,27,0.338904,0.000943,0.078440,0.661096,-0.006978,4.781234,5.663880,4.342667,0.020616,0.022762
79,0.814108,0.783538,0.030570,0.742077,0.542891,0.462055,0.001000,26,0.343208,0.000899,0.078990,0.656792,0.004566,4.740857,5.731065,4.324835,0.019837,0.022480
80,0.785188,0.754704,0.030484,0.760372,0.524595,0.411927,0.001000,25,0.344275,0.000886,0.078631,0.655725,-0.008866,4.719834,5.663161,4.306377,0.020114,0.021944
81,0.806484,0.776009,0.030475,0.736079,0.515297,0.438761,0.001000,24,0.343466,0.000837,0.078658,0.656534,-0.018408,4.718720,5.779153,4.323739,0.018946,0.021868
82,0.857436,0.826862,0.030574,0.725582,0.511098,0.372440,0.001000,23,0.347654,0.000869,0.078708,0.652346,0.010963,4.681817,5.674196,4.298929,0.019690,0.021930
83,0.918100,0.887197,0.030903,0.683495,0.533593,0.461599,0.001000,22,0.344445,0.000877,0.080019,0.655555,-0.011476,4.750223,5.745739,4.271189,0.020319,0.021538
84,0.756290,0.724742,0.031548,0.767470,0.517397,0.434169,0.001000,21,0.376458,0.000895,0.080033,0.623542,-0.014328,4.550062,5.753348,4.283768,0.020423,0.021851
85,0.812891,0.781050,0.031841,0.737279,0.535693,0.414359,0.001000,20,0.383804,0.000933,0.080520,0.616196,-0.005546,4.511197,5.714828,4.320536,0.020941,0.022231
86,0.744523,0.712525,0.031998,0.757173,0.536593,0.453735,0.001000,19,0.376782,0.000915,0.081509,0.623218,-0.007404,4.556127,5.789069,4.324741,0.020649,0.022096
87,0.729668,0.697149,0.032520,0.778267,0.528494,0.448145,0.001000,18,0.390024,0.000924,0.082367,0.609976,-0.020011,4.492081,5.809838,4.305652,0.020528,0.022414
88,0.723548,0.690967,0.032581,0.776267,0.539292,0.450435,0.001000,17,0.386134,0.000897,0.082832,0.613866,-0.019899,4.505113,5.782981,4.293930,0.020271,0.022050
89,0.667839,0.635504,0.032336,0.793162,0.533293,0.436233,0.001000,16,0.372065,0.000849,0.082953,0.627935,-0.007590,4.556570,5.790462,4.295316,0.019341,0.021796
90,0.690297,0.657671,0.032626,0.785564,0.538092,0.458886,0.001000,15,0.376880,0.000824,0.083601,0.623120,-0.007484,4.513013,5.773996,4.297820,0.018741,0.021740
91,0.635913,0.603035,0.032878,0.811956,0.535393,0.462143,0.001000,14,0.377299,0.000808,0.084412,0.622701,-0.010628,4.516391,5.738200,4.269598,0.019118,0.021028
92,0.610977,0.577850,0.033127,0.823253,0.533293,0.459323,0.001000,13,0.379587,0.000794,0.085092,0.620413,-0.006297,4.508588,5.747519,4.232812,0.019414,0.020430
93,0.627649,0.594513,0.033136,0.816855,0.536893,0.448646,0.001000,12,0.376734,0.000779,0.085313,0.623266,-0.004769,4.523788,5.755153,4.208141,0.019433,0.020035
94,0.585183,0.552243,0.032941,0.824753,0.527295,0.463702,0.001000,11,0.373624,0.000724,0.084871,0.626376,0.000027,4.516099,5.837407,4.214498,0.018240,0.019773
95,0.581737,0.548908,0.032828,0.832150,0.538092,0.452785,0.001000,10,0.377706,0.000733,0.084223,0.622294,-0.006158,4.478578,5.772505,4.208457,0.018480,0.019794
96,0.553951,0.521267,0.032685,0.834950,0.540192,0.466740,0.001000,9,0.374075,0.000720,0.083987,0.625925,-0.002032,4.500477,5.793537,4.218147,0.018106,0.019793
97,0.527385,0.494578,0.032808,0.848745,0.538992,0.469563,0.001000,8,0.383643,0.000737,0.083758,0.616357,-0.004791,4.467558,5.759492,4.199863,0.018548,0.019812
98,0.528548,0.495540,0.033008,0.852244,0.529094,0.448550,0.001000,7,0.397382,0.000727,0.083510,0.602618,-0.004634,4.396775,5.760821,4.184246,0.018459,0.019643
99,0.514237,0.481784,0.032454,0.856443,0.540492,0.449352,0.001000,6,0.381119,0.000704,0.082748,0.618881,-0.007773,4.485083,5.704898,4.173398,0.018648,0.018886
100,0.502988,0.470703,0.032286,0.852944,0.512598,0.445711,0.001000,5,0.382827,0.000662,0.082075,0.617173,0.008900,4.441568,5.800827,4.181803,0.017419,0.018925
101,0.517478,0.485534,0.031944,0.844747,0.529094,0.407863,0.001000,4,0.377499,0.000676,0.081290,0.622501,-0.008586,4.480686,5.643301,4.169697,0.018351,0.018421
102,0.601499,0.569315,0.032184,0.805558,0.517696,0.463764,0.001000,3,0.382548,0.000603,0.081758,0.617452,0.011807,4.409110,5.864326,4.197176,0.016106,0.018525
103,0.489593,0.457158,0.032434,0.862041,0.532394,0.442186,0.001000,2,0.398430,0.000702,0.081529,0.601570,-0.012277,4.380636,5.660112,4.162957,0.018590,0.018889
104,0.517327,0.485077,0.032250,0.844347,0.536893,0.462401,0.001000,1,0.373547,0.000679,0.082574,0.626453,-0.010109,4.525602,5.699128,4.172414,0.018269,0.018573
