epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.469614,1.445686,0.023928,0.530341,0.496101,0.287674,0.001000,28,0.348696,0.001848,0.056452,0.651304,0.028709,4.687721,3.382105,5.089893,0.017366,0.039326
36,1.453468,1.429846,0.023622,0.539238,0.496401,0.284198,0.001000,27,0.344019,0.001816,0.055746,0.655981,0.028171,4.704893,3.334442,5.080969,0.017151,0.039016
37,1.432436,1.409251,0.023185,0.542037,0.503299,0.305942,0.001000,26,0.336735,0.001733,0.054777,0.663265,0.030862,4.725492,3.301552,5.080277,0.017290,0.037864
38,1.416211,1.393373,0.022838,0.548535,0.494601,0.290527,0.001000,30,0.333175,0.001743,0.053858,0.666825,0.025155,4.757923,3.302317,5.061106,0.017714,0.037809
39,1.394751,1.372074,0.022677,0.549735,0.506299,0.319282,0.001000,29,0.329934,0.001691,0.053539,0.670066,0.020692,4.770427,3.296206,5.053585,0.017821,0.037059
40,1.377733,1.355211,0.022522,0.558233,0.496401,0.295789,0.001000,30,0.325208,0.001635,0.053339,0.674792,0.019425,4.800119,3.295645,5.015597,0.018023,0.036194
41,1.363603,1.341388,0.022214,0.559832,0.497001,0.332321,0.001000,29,0.309377,0.001508,0.053373,0.690623,0.021207,4.878576,3.277388,4.996665,0.017802,0.034516
42,1.365210,1.342691,0.022519,0.554534,0.485003,0.245842,0.001000,28,0.324336,0.001584,0.053388,0.675664,0.011693,4.815008,3.306146,4.972411,0.018041,0.035469
43,1.394575,1.372593,0.021982,0.543237,0.504799,0.345358,0.001000,27,0.292260,0.001385,0.053744,0.707740,0.021317,4.995233,3.289919,4.988017,0.017585,0.032806
44,1.332559,1.309874,0.022685,0.571329,0.506899,0.345801,0.001000,26,0.328608,0.001617,0.053655,0.671392,0.007499,4.811759,3.298581,4.989151,0.018555,0.035679
