epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
35,1.439320,1.417730,0.021590,0.544437,0.507798,0.281485,0.001000,30,0.330231,0.001484,0.049902,0.669769,-0.057597,4.827741,4.979397,4.546417,0.022961,0.030926
36,1.428335,1.407142,0.021193,0.543237,0.512298,0.294998,0.001000,29,0.320763,0.001455,0.049209,0.679237,-0.055621,4.865401,4.979327,4.515235,0.022106,0.031090
37,1.406006,1.385077,0.020930,0.548435,0.517996,0.327774,0.001000,28,0.318630,0.001400,0.048477,0.681370,-0.054220,4.865149,4.977110,4.534368,0.022038,0.030241
38,1.391245,1.370487,0.020758,0.553234,0.513797,0.291239,0.001000,30,0.318214,0.001399,0.047933,0.681786,-0.055237,4.865230,4.985170,4.554272,0.021980,0.030270
39,1.376612,1.356161,0.020451,0.556933,0.521296,0.301659,0.001000,29,0.307732,0.001357,0.047609,0.692268,-0.062582,4.915510,4.993902,4.537159,0.021369,0.030003
40,1.358622,1.338317,0.020305,0.562531,0.522196,0.334125,0.001000,30,0.308903,0.001353,0.047046,0.691097,-0.050148,4.925173,4.996659,4.550776,0.021471,0.029870
41,1.342999,1.322891,0.020107,0.564331,0.526995,0.338709,0.001000,30,0.305671,0.001318,0.046602,0.694329,-0.054620,4.937182,5.003714,4.556112,0.021704,0.029099
42,1.320828,1.300893,0.019934,0.572428,0.525795,0.309379,0.001000,30,0.302206,0.001325,0.046257,0.697794,-0.049769,4.961495,4.989194,4.547390,0.021833,0.029130
43,1.314755,1.294955,0.019799,0.567930,0.527595,0.353716,0.001000,29,0.297593,0.001292,0.046115,0.702407,-0.043726,4.999941,4.975938,4.556794,0.021600,0.028736
44,1.299245,1.279507,0.019738,0.581226,0.523995,0.341567,0.001000,30,0.294220,0.001298,0.046135,0.705780,-0.048029,5.017924,5.001803,4.543669,0.021672,0.028776
45,1.288148,1.268447,0.019701,0.580126,0.525495,0.365898,0.001000,29,0.290753,0.001262,0.046245,0.709247,-0.043070,5.049117,4.982582,4.579478,0.021990,0.027901
46,1.284698,1.264999,0.019699,0.587224,0.525195,0.326396,0.001000,28,0.288136,0.001291,0.046411,0.711864,-0.040057,5.083733,4.996300,4.543676,0.021557,0.028739
47,1.270147,1.250393,0.019754,0.577627,0.527295,0.384331,0.001000,27,0.289086,0.001245,0.046533,0.710914,-0.040870,5.093009,4.988863,4.577462,0.021931,0.027647
48,1.249403,1.229424,0.019978,0.593322,0.519796,0.355442,0.001000,26,0.295934,0.001326,0.046821,0.704066,-0.033348,5.079123,4.981104,4.598988,0.022730,0.028448
